Kc_s,mu_max,Yxs,Yxp,Yxco2,F0,mu0,s_f,Ki_p,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum,m_CO2_gas,c_Glucose,c_Biomass,c_Product,c_CO2,mu_true
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.25225225225225,1851.9363035260783,3713.9240412938857,2897.6761531206726,0.0,456.83159211255264,136.8315921125529,272.01536598235435,4.0538709132660085,8.129744320263345,6.342985474627055,0.0,0.06935061336294986
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.31231231231231,1875.6670854546394,3729.4096299111297,2910.3977228455337,0.0,457.35538332125725,137.35538332125753,272.7152113368433,4.101115136841248,8.154292626509884,6.363536604096779,0.0,0.06920865080710968
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.372372372372375,1899.6528897267979,3744.9279227936827,2923.1461594594566,0.0,457.8823297823061,137.88232978230633,273.4165347060667,4.148779645263799,8.178799833953317,6.384055398794766,0.0,0.06906727092560516
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.432432432432435,1923.8956090774466,3760.4789236352844,2935.921465996885,0.0,458.4124504913822,138.41245049138246,274.119336256957,4.196865959934512,8.203265246404948,6.404541287763471,0.0,0.06892647772091967
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.492492492492495,1948.3971452700932,3776.0626378004636,2948.723646864836,0.0,458.94576456536447,138.94576456536473,274.82361623195516,4.245375588366709,8.227688170031396,6.424993701940722,0.0,0.06878627505829585
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.552552552552555,1973.159409096854,3791.679072324533,2961.55270784289,0.0,459.4822912423274,139.48229124232762,275.52937494901033,4.294310023922609,8.25206791337434,6.445412074174998,0.0,0.06864666666778448
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.61261261261261,1998.1843203784472,3807.328235913587,2974.4086560831925,0.0,460.0220498815408,140.02204988154105,276.23661280158,4.343670745550121,8.276403787370635,6.465795839241022,0.0,0.06850765614631117
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.672672672672675,2023.4738079642134,3823.0101389445117,2987.291500110463,0.0,460.56505996347056,140.56505996347084,276.94533025863024,4.393459217520113,8.300695105372803,6.48614443385566,0.0,0.06836924695975764
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.732732732732735,2049.029809732085,3838.724793464969,3000.2012498219774,0.0,461.11134108977774,141.111341089778,277.6555278646349,4.443676889164046,8.324941183169846,6.506457296694081,0.0,0.06823144244505466
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.792792792792795,2074.8542725886105,3854.472213193408,3013.137916487584,0.0,461.6609129833191,141.66091298331938,278.3672062395766,4.494325194612219,8.34914133900844,6.526733868406259,0.0,0.0680942458122828
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.85285285285285,2100.9491524689424,3870.252413519062,3026.1015127496944,0.0,462.21379548814707,142.2137954881473,279.08036607894593,4.545405552532494,8.373294893614464,6.546973591633734,0.0,0.06795766014677947
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.91291291291291,2127.3164143368563,3886.065411501955,3039.092052623294,0.0,462.7700085695097,142.77000856950997,279.79500815374234,4.596919365869679,8.39740117021489,6.56717591102668,0.0,0.06782168841124843
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,32.972972972972975,2153.95803218472,3901.9112258728887,3052.1095514959275,0.0,463.32957231385063,143.32957231385086,280.5111333104731,4.648868021585443,8.421459494559972,6.587340273261225,0.0,0.06768633344787045
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.033033033033036,2180.8759890335127,3917.7898770334477,3065.1540261277064,0.0,463.89250692880887,143.89250692880915,281.22874247115385,4.701252890399026,8.445469194945824,6.607466127057101,0.0,0.06755159798041158
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.093093093093096,2208.0722769328236,3933.7013870560054,3078.2254946513112,0.0,464.4588327432193,144.45883274321957,281.9478366333086,4.754075326528623,8.469429602237302,6.627552923195539,0.0,0.06741748461632788
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.153153153153156,2235.548896960853,3949.645779683719,3091.3239765719886,0.0,465.0285702071123,145.02857020711255,282.6684168699699,4.807336667433561,8.493340049891222,6.647600114537455,0.0,0.06728399584886424
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.21321321321321,2263.307859224405,3965.6230803305275,3104.449492767551,0.0,465.6017398917138,145.60173989171406,283.39048432967826,4.861038233557264,8.517199873979902,6.6676071560419015,0.0,0.0671511340591453
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.273273273273276,2291.3511828589026,3981.633316081162,3117.602065488381,0.0,466.1783624894455,146.17836248944576,284.11404023648294,4.915181328071141,8.541008413215035,6.687573504784803,0.0,0.06701890151825686
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.333333333333336,2319.680896028358,3997.6765156911256,3130.7817183574202,0.0,466.7584588139244,146.75845881392462,284.839085889941,4.969767236619295,8.564765008971845,6.707498619977923,0.0,0.06688730038931623
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.393393393393396,2348.2990359254145,4013.7527095867194,3143.988476370186,0.0,467.34204979996343,147.3420497999637,285.56562266511827,5.024797227064326,8.588469005313618,6.727381962988155,0.0,0.06675633272952965
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.45345345345345,2377.207648771297,4029.8619298650137,3157.222365894752,0.0,467.9291565035707,147.92915650357097,286.2936520125884,5.080272549233971,8.612119749016458,6.747222997356993,0.0,0.06662600049223609
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.51351351351351,2406.408789815865,4046.0042102938787,3170.483414671767,0.0,468.5198001019504,148.51980010195064,287.02317545843397,5.136194434668989,8.635716589594429,6.767021188820337,0.0,0.06649630552893517
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.573573573573576,2435.9045233375805,4062.179586311964,3183.7716518144466,0.0,469.1140018935021,149.11400189350238,287.75419460424564,5.1925640963719895,8.659258879324938,6.786776005328496,0.0,0.06636724959129896
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.633633633633636,2465.6969226434926,4078.388095028694,3197.087107808563,0.0,469.7117832978207,149.711783297821,288.48671112712196,5.249382728557435,8.682745973274407,6.806486917066438,0.0,0.06623883433316596
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.693693693693696,2495.7880700692835,4094.629775224289,3210.4298145124644,0.0,470.31316585569715,150.3131658556974,289.2207267796703,5.306651506402966,8.706177229324291,6.826153396474335,0.0,0.06611106131251634
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.753753753753756,2526.1800569792317,4110.904667349749,3223.799805157062,0.0,470.91817122911766,150.9181712291179,289.95624339000625,5.3643715858018135,8.72955200819731,6.845774918268282,0.0,0.06598393199342782
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.81381381381381,2556.8749837662394,4127.212813526866,3237.197114345839,0.0,471.5268212012644,151.52682120126465,290.69326286175385,5.422544103116617,8.752869673484014,6.865350959461304,0.0,0.06585744774801092
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.873873873873876,2587.874959851794,4143.554257548203,3250.6217780548354,0.0,472.1391376765147,152.13913767651493,291.431787174045,5.481170174934475,8.776129591669548,6.884880999384536,0.0,0.06573160985832316
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.933933933933936,2619.1821036859997,4159.929044877115,3264.0738336326617,0.0,472.7551426804416,152.75514268044185,292.1718183815202,5.540250897823513,8.799331132160766,6.904364519708692,0.0,0.06560641951826146
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,33.993993993993996,2650.798543861727,4176.337222607145,3277.553319767148,0.0,473.37485837020444,153.3748583702047,292.9133586124936,5.599787350321552,8.822473667034142,6.923801004243293,0.0,0.06548187783774442
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.05405405405405,2682.726560011917,4192.778834308982,3291.0602722520607,0.0,473.99830834819033,153.99830834819056,293.6564098360698,5.659780874241509,8.84555653567659,6.943189910784469,0.0,0.06535798613429074
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.11411411411411,2714.968378155706,4209.253927453378,3304.5947300851085,0.0,474.6255157527995,154.6255157527998,294.4009741976104,5.720232663533729,8.86857909604189,6.962530711910249,0.0,0.065234745504582
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.174174174174176,2747.5261286285145,4225.762555007372,3318.1567367792572,0.0,475.2565028672765,155.25650286727677,295.14705409087225,5.781143681469643,8.891540735398392,6.9818229035488,0.0,0.06511215674733314
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.234234234234236,2780.401955289083,4242.304771469285,3331.7463371054364,0.0,475.89129213842756,155.89129213842784,295.89465197881617,5.84251487938619,8.91444084300513,7.001065983229413,0.0,0.06499022059327576
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.294294294294296,2813.598015519491,4258.880632868737,3345.363577092553,0.0,476.5299061766215,156.52990617662178,296.64377039360744,5.9043471963681045,8.937278810136673,7.020259450101803,0.0,0.06486893770638372
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.354354354354356,2847.1164802251437,4275.490196766634,3359.0085040274794,0.0,477.17236775578914,157.1723677557894,297.3944119366151,5.966641558930886,8.960054030108417,7.039402804955751,0.0,0.06474830868510534
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.41441441441441,2880.959533834766,4292.133522255166,3372.681166455058,0.0,477.8186998134232,157.81869981342348,298.1465792784122,6.0293988807045675,8.98276589830231,7.058495550241146,0.0,0.06462833406359948
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.474474474474476,2915.1293743004285,4308.810669957826,3386.3816141781067,0.0,478.46892545057904,158.4689254505793,298.9002751587765,6.092620062118395,9.00541381219308,7.077537190088399,0.0,0.06450901431297408
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.53453453453454,2949.628213097507,4325.521702029379,3400.1098982574044,0.0,479.12306793187355,159.1230679318738,299.6555023866888,6.156305990086276,9.02799717137482,7.096527230329193,0.0,0.06439034984252508
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.5945945945946,2984.458275224716,4342.2666821558905,3413.866071011704,0.0,479.7811506854861,159.78115068548638,300.41226384033473,6.220457537693339,9.050515377588068,7.115465178517646,0.0,0.0642723410009738
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.65465465465465,3019.621799204095,4359.04567555471,3427.650186017728,0.0,480.44319730315806,160.4431973031583,301.17056246710365,6.285075563883411,9.072967834747313,7.134350543951801,0.0,0.0641549880777015
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.71471471471471,3055.1210370810195,4375.858748974481,3441.4622981101716,0.0,481.1092315401931,161.10923154019335,301.93040128358916,6.350160913147614,9.095353948968887,7.153182837695483,0.0,0.06403829130397956
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.77477477477478,3090.958254424185,4392.705970695136,3455.3024633816963,0.0,481.77927731545685,161.77927731545708,302.69178337558895,6.415714415214052,9.117673128599309,7.1719615726005,0.0,0.06392225085419397
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.83483483483484,3127.1357303256077,4409.587410527887,3469.170739182931,0.0,482.45335871137695,162.45335871137723,303.45471189810434,6.48173688473871,9.139924784244025,7.190686263329195,0.0,0.06380686684706272
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.8948948948949,3163.655757400642,4426.503139815247,3483.067184122479,0.0,483.13149997394345,163.13149997394373,304.21919007534126,6.54822912099763,9.16210832879657,7.209356426377353,0.0,0.063692139346845
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,34.95495495495496,3200.520641787966,4443.453231431012,3496.991858066912,0.0,483.81372551270834,163.8137255127086,304.98522120070936,6.615191907580344,9.184223177468112,7.227971580097424,0.0,0.06357806836454148
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.01501501501501,3237.7327031495834,4460.437759780268,3510.9448221407692,0.0,484.50005990078574,164.50005990078603,305.75280863682246,6.682626012084694,9.206268747817411,7.246531244722092,0.0,0.06346465385908409
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.07507507507508,3275.2942746708377,4477.456800799396,3524.9261387265665,0.0,485.1905278748522,165.19052787485242,306.5219558154986,6.7505321858131,9.228244459781148,7.265034942388178,0.0,0.06335189573851503
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.13513513513514,3313.2077030603805,4494.510431956056,3538.9358714647806,0.0,485.88515433514584,165.88515433514607,307.2926662377596,6.8189111634702275,9.250149735704637,7.283482197160837,0.0,0.0632397938611539
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.1951951951952,3351.4753485501997,4511.598732249202,3552.9740852538616,0.0,486.5839643454672,166.58396434546748,308.0649434738314,6.887763662862311,9.271984000372925,7.301872535058109,0.0,0.06312834803675214
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.25525525525525,3390.099584895612,4528.72178220908,3567.040846250231,0.0,487.2869831331791,167.28698313317932,308.8387911631442,6.9570903845980085,9.293746681042261,7.320205484075762,0.0,0.0630175580276345
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.31531531531531,3429.082799375267,4545.8796638972235,3581.1362218682802,0.0,487.9942360892063,167.99423608920657,309.6142130143321,7.026892011790942,9.31543720747191,7.338480574212441,0.0,0.06290742354982644
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.37537537537538,3468.427392791135,4563.0724609064555,3595.260280780369,0.0,488.70574876803573,168.70574876803602,310.3912128052334,7.0971692097639405,9.337055011956323,7.356697337495123,0.0,0.06279794427416742
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.43543543543544,3508.1357794685096,4580.300258360884,3609.413092916825,0.0,489.42154688771643,169.42154688771666,311.1697943828902,7.1679226257550726,9.358599529357667,7.37485530800486,0.0,0.06268911982740938
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.4954954954955,3548.2103872560124,4597.563142915908,3623.5947294659472,0.0,490.1416563298594,170.14165632985967,311.9499616635488,7.239152888625548,9.38007019713869,7.392954021902827,0.0,0.06258094979329976
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.55555555555556,3588.6536575256073,4614.861202758222,3637.8052628740074,0.0,490.86610313963814,170.8661031396384,312.7317186326597,7.310860608569527,9.401466455395921,7.4109930174566365,0.0,0.06247343371364927
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.61561561561561,3629.4680451725662,4632.1945276058,3652.044766845241,0.0,491.59491352578794,171.59491352578823,313.5150693448772,7.383046376825811,9.422787746893167,7.428971835066929,0.0,0.06236657108938359
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.67567567567568,3670.656018615512,4649.5632087079175,3666.313316341863,0.0,492.32811386060655,172.32811386060683,314.3000179240601,7.455710765391694,9.444033517095377,7.44689001729426,0.0,0.06226036138157878
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.73573573573574,3712.2200597963656,4666.967338845125,3680.6109875840452,0.0,493.06573067995345,173.0657306799537,315.08656856327065,7.52885432673874,9.465203214202754,7.464747108886202,0.0,0.06215480401248063
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.7957957957958,3754.1626641803905,4684.407012329269,3694.9378580499374,0.0,493.80779068325035,173.8077906832506,315.87472552477556,7.602477593530866,9.486296289185217,7.482542656804761,0.0,0.062049898366507025
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.85585585585585,3796.4863407561893,4701.882325003488,3709.2940064756604,0.0,494.5543207334814,174.55432073348166,316.66449314004564,7.676581078344558,9.50731219581714,7.500276210254007,0.0,0.06194564379123376
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.91591591591592,3839.193612035679,4719.39337424221,3723.6795128553017,0.0,495.30534785719266,175.3053478571929,317.45587580975564,7.751165273391319,9.528250390712344,7.517947320707952,0.0,0.06184203959836342
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,35.97597597597598,3882.2870140540945,4736.940258951141,3738.094458440916,0.0,496.060899244492,176.06089924449228,318.2488780037842,7.826230650242489,9.549110333359412,7.5355555419386775,0.0,0.061739085064677374
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.03603603603604,3925.769096370019,4754.523079567291,3752.5389257425327,0.0,496.82100224905,176.8210022490503,319.0435042612144,7.901777659556512,9.569891486157239,7.5531004300446885,0.0,0.061636779432970384
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.0960960960961,3969.64242206535,4772.141938058948,3767.0129985281483,0.0,497.585684388099,177.58568438809928,319.8397591903331,7.977806730808539,9.590593314450839,7.570581543479481,0.0,0.06153512191296869
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.15615615615616,4013.909567745313,4789.796937925696,3781.5167618237288,0.0,498.3549733424335,178.35497334243374,320.63764746863126,8.05431827202263,9.61121528656742,7.587998443080338,0.0,0.06143411168223041
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.21621621621622,4058.5731235384724,4807.488184198407,3796.050301913214,0.0,499.12889695641024,179.12889695641047,321.43717384280404,8.131312669506519,9.631756873852673,7.605350692097335,0.0,0.06133374788702926
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.27627627627628,4103.63569309671,4825.21578343924,3810.613706338509,0.0,499.90748323794804,179.9074832379483,322.23834312875056,8.208790287588963,9.652217550707306,7.622637856222523,0.0,0.06123402964322108
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.33633633633634,4149.0998935952275,4842.979843741643,3825.207063899487,0.0,500.69076035852765,180.6907603585279,323.04116021157387,8.286751468359828,9.672596794623791,7.6398595036193315,0.0,0.06113495603709337
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.3963963963964,4194.968355732573,4860.780474730357,3839.8304646539978,0.0,501.4787566531923,181.47875665319256,323.8456300455814,8.36519653141297,9.692894086223331,7.6570152049521605,0.0,0.061036526126197706
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.45645645645645,4241.243723730599,4878.617787561404,3854.4839999178525,0.0,502.27150062054693,182.27150062054722,324.6517576542842,8.444125773591818,9.71310890929301,7.674104533416112,0.0,0.060938738940165785
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.51651651651652,4287.928655334527,4896.491894922112,3869.1677622648454,0.0,503.0690209227593,183.0690209227596,325.45954813039816,8.523539468738011,9.733240750823164,7.691127064766951,0.0,0.060841593481508166
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.57657657657658,4335.025821812857,4914.402911031079,3883.8818455267246,0.0,503.8713463855585,183.87134638555878,326.2690066358423,8.603437867442711,9.753289101044883,7.7080823773511575,0.0,0.06074508872639683
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.63663663663664,4382.5379079574395,4932.350951638203,3898.626344793217,0.0,504.6785059982361,184.67850599823637,327.0801384017402,8.68382119680119,9.773253453467744,7.724970052136206,0.0,0.060649223625430904
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.6966966966967,4430.467612083445,4950.336134024664,3913.401356412015,0.0,505.4905289136457,185.49052891364596,327.89294872841936,8.764689660170296,9.793133304917655,7.741789672740935,0.0,0.06055399710438633
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.75675675675676,4478.8176460293935,4968.358577002942,3928.206977988789,0.0,506.30744444820334,186.3074444482036,328.7074429854116,8.846043436929138,9.812928155574886,7.7585408254660875,0.0,0.06045940806494907
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.81681681681682,4527.590735157097,4986.418400916795,3943.043308387167,0.0,507.12928208188663,187.12928208188688,329.52362661145236,8.927882682242794,9.832637509012216,7.775223099324958,0.0,0.060365455385432476
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.87687687687688,4576.789618351733,5004.51572764128,3957.910447728759,0.0,507.956071458236,187.95607145823624,330.3415051144817,9.010207526829484,9.85226087223322,7.791836086074182,0.0,0.06027213792147864
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.93693693693694,4626.417048021792,5022.650680582741,3972.80849739314,0.0,508.7878423843536,188.78784238435387,331.1610840716435,9.093018076730807,9.87179775571068,7.808379380244627,0.0,0.06017945450674414
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,36.996996996997,4676.4757900990535,5040.823384678796,3987.7375600178443,0.0,509.62462483090326,189.62462483090349,331.982369129285,9.176314413085393,9.89124767342507,7.824852579172369,0.0,0.06008740395357038
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.05705705705705,4726.968624038678,5059.033966398373,4002.6977394983905,0.0,510.46644893211163,190.46644893211192,332.8053660029586,9.260096591906143,9.910610142903218,7.841255283029817,0.0,0.059995985053638304
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.11711711711712,4777.898342819148,5077.282553741684,4017.689140988266,0.0,511.3133449857676,191.31334498576786,333.63008047742034,9.344364643860684,9.929884685256962,7.85758709485687,0.0,0.059905196578608315
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.17717717717718,4829.267752942252,5095.569276240226,4032.7118708989224,0.0,512.1653434532217,192.1653434532219,334.4565184066303,9.429118574055432,9.949070825221947,7.873847620592173,0.0,0.05981503728074523
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.23723723723724,4881.079674433104,5113.8942649567825,4047.7660368997795,0.0,513.0224749593865,193.02247495938673,335.2846857137525,9.51435836182326,9.968168091196443,7.890036469104441,0.0,0.05972550589352843
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.2972972972973,4933.336940840163,5132.257652485433,4062.851747918232,0.0,513.8847702927371,193.88477029273736,336.1145883911551,9.60008396051485,9.987176015280266,7.906153252223854,0.0,0.05963660113224757
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.35735735735736,4986.042399235189,5150.659572951536,4077.969114139636,0.0,514.7522604053103,194.75226040531055,336.9462325004101,9.686295297293563,10.00609413331369,7.922197584773476,0.0,0.05954832169458411
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.41741741741742,5039.198910213321,5169.1001620117595,4093.1182470073345,0.0,515.6249764127058,195.624976412706,337.77962417229435,9.772992272934333,10.024921984916448,7.938169084600755,0.0,0.05946066626117858
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.47747747747748,5092.809347892978,5187.5795568540425,4108.299259222625,0.0,516.5029495940845,196.5029495940848,338.614769606788,9.860174761626,10.043659113526688,7.954067372609012,0.0,0.059373633496184346
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.53753753753754,5146.876599915897,5206.09789619761,4123.5122647447715,0.0,517.3862113921697,197.38621139216997,339.45167507307514,9.947842610777762,10.062305066439968,7.96989207278897,0.0,0.05928722204780752
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149646531327,0.1,100.0,2.0,NaN,37.5975975975976,5201.403567447233,5224.655320293005,4138.757378791035,0.0,518.274793413248,198.27479341324815,340.2903469095452,10.03599564082963,10.080859394848305,7.985642812250344,0.0,0.05920143054883337
