Kc_s,mu_max,Yxs,Yxp,Yxco2,F0,mu0,s_f,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum,c_Glucose,c_Biomass,c_Product,c_CO2,mu_true
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,27.80780780780781,44.00132892473142,4148.963006479507,3197.127139358532,175.88195675396125,586.4423040480964,96.44230404809657,0.07503095977387521,7.074801694625418,5.451733473675739,0.29991348772058657,0.10002751601282446
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,27.86786786786787,43.98432049953646,4173.984696413013,3217.6827140280343,177.01277030546723,586.9050352276143,96.90503522761448,0.0749428235565885,7.111857022651463,5.482458866245964,0.3016037683793561,0.0999491635763191
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,27.92792792792793,44.01791922597095,4199.129708352211,3238.3395989888536,178.14915718937428,587.3705539357538,97.37055393575399,0.07494062977965626,7.149029995145976,5.513282164538096,0.30329943507665197,0.09994721254190327
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,27.987987987987985,44.10216925327136,4224.398926137529,3259.098520324957,179.2911573493767,587.8388769650552,97.83887696505538,0.07502424725796601,7.186321102046903,5.544203774257514,0.30500051013134144,0.10002155079575777
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.04804804804805,44.17468076266892,4249.826987162055,3279.9879330096846,180.44033616469528,588.310021209103,98.31002120910308,0.07508741848707677,7.2237881966174085,5.575271225651754,0.3067096083011671,0.10007767514298609
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.10810810810811,44.164757941832804,4275.453024029019,3301.0399848775696,181.59846216807728,588.7840036629334,98.78400366293356,0.07501011859540296,7.261496571630072,5.6065381605838365,0.3084296805591183,0.10000899390255526
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.16816816816817,44.15809982783438,4301.231637124411,3322.2173796805073,182.76348359967386,589.2608414240582,99.26084142405833,0.0749381203086873,7.299367843160401,5.637940189020116,0.3101571846484691,0.09994498069848917
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.22822822822823,44.20592173867325,4327.136072250394,3343.4981385708334,183.93419134812794,589.7405516929973,99.74055169299741,0.07495825344173658,7.3373554859476275,5.669439093127457,0.31189001811067424,0.09996288506189506
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.288288288288285,44.294002525706695,4353.174951891618,3364.8893450080377,185.11097509225465,590.2231517742302,100.22315177423037,0.0750461963285538,7.375473054226745,5.701046010975797,0.313628793678806,0.10004105497387421
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.34834834834835,44.34432985753509,4379.391385873974,3386.426414155825,186.29578310874732,590.7086590762221,100.70865907622225,0.07506971359939572,7.413792431488429,5.7328199986972885,0.3153767601783346,0.1000619484499099
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.40840840840841,44.32841428871582,4405.801720558724,3408.1227747174657,187.48935414414456,591.1970911122019,101.19709111220193,0.07498077198810647,7.45233998406558,5.764782719593332,0.3171351093616281,0.09998290697313944
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.46846846846847,44.33879858690019,4432.356885187284,3429.9381145619723,188.68947052734046,591.688465500812,101.68846550081213,0.07493605363655571,7.491031418764749,5.796864929010967,0.3189000319072158,0.09994314262884009
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.52852852852853,44.405553009859396,4459.041583676885,3451.8598678006156,189.89544097738133,592.1827999670992,102.18279996709936,0.07498622555792993,7.529839745302672,5.829044457205437,0.32067030820201403,0.09998775530187601
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.588588588588586,44.49208704322397,4485.876558574878,3473.905074648586,191.10820291910528,592.6801123430457,102.68011234304586,0.07506930993066925,7.5687988598787905,5.861349153281315,0.3224474702948883,0.1000615898548679
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.64864864864865,44.509585193878436,4512.910787933727,3496.1139710778452,192.3299698339199,593.180420567691,103.1804205676911,0.07503549282911506,7.60799013496558,5.893845868567209,0.32423519584455346,0.10003154420546631
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.70870870870871,44.49767796801722,4540.123825380736,3518.469760183716,193.55981768210663,593.6837426882021,103.68374268820216,0.07495182159870435,7.647377718013701,5.926505152814313,0.32603186471919726,0.0999571655824316
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.76876876876877,44.5330845587251,4567.4751824752975,3540.9391802973687,194.79591665610894,594.1900968603586,104.19009686035864,0.07494753748679672,7.686892135377857,5.959269935677722,0.3278343373364706,0.09995335577905017
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.82882882882883,44.61818864767866,4594.964558067295,3563.521984020895,196.03825314594945,594.6995013497001,104.69950134970013,0.07502644368528216,7.726531714990166,5.992138846481803,0.3296425382920801,0.10002350273581104
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.888888888888886,44.68442901500513,4622.63000554342,3586.2494326013834,197.28854691098357,595.2119745316817,105.21197453168169,0.07507313516359151,7.766359218798561,6.025163447733184,0.33145930416842173,0.10006498791029712
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,28.94894894894895,44.6731362272273,4650.504237349039,3609.148399647897,198.54827633562988,595.7275348922078,105.72753489220787,0.07498920833886007,7.806428215862996,6.058387749864448,0.33328705608941783,0.09999040695220932
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.00900900900901,44.68055326149981,4678.5362355114485,3632.176973373094,199.8151357476873,596.2462010285551,106.24620102855518,0.07493641583698743,7.8466516473241,6.0917402360088895,0.33512185973343894,0.0999434647673424
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.06906906906907,44.74750958308828,4706.70494137191,3655.3178538730394,201.08817343619054,596.7679916501895,106.76799165018959,0.0749830926074838,7.88699294738794,6.125190869847616,0.33696206272749196,0.09998497007724425
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.12912912912913,44.837604816106314,4735.0310482353725,3678.5880409097886,202.3683246005497,597.2929255794937,107.29292557949383,0.07506803261164505,7.927485569398708,6.158767136478005,0.3388091770954962,0.10006045515292031
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.18918918918919,44.85467158897929,4763.567562001457,3702.0310793730127,203.6579847540078,597.821021751895,107.82102175189515,0.07503026818550833,7.9682168887972145,6.192540818528481,0.3406671517792979,0.10002690143486244
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.24924924924925,44.84451750604725,4792.290751507207,3725.6274738691764,204.956081406228,598.3522992169221,108.35229921692218,0.0749466786786586,8.009145711947612,6.226478077789612,0.34253412525440097,0.09995259203500616
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.30930930930931,44.88884304435968,4821.157490236582,3749.3417955234518,206.26066552623382,598.8867771387987,108.88677713879875,0.0749538055570664,8.050198592244465,6.2605185798825875,0.3444067783757907,0.0999589298408896
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.36936936936937,44.98178545177942,4850.171989408625,3773.1775038954315,207.5719274330474,599.4244747975557,109.42447479755576,0.07504162299507569,8.091381305454169,6.294667072394318,0.3462853723200923,0.10003699137477035
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.42942942942943,45.03397405275897,4879.383605928008,3797.175146188048,208.89209772966996,599.9654115891741,109.96541158917412,0.07506095048625229,8.132774842809043,6.328990093162505,0.3481735675001023,0.10005416353758445
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.48948948948949,45.018671164848826,4908.807847336534,3821.3474620057937,210.22187725359368,600.5096070263528,110.50960702635274,0.07496744537989253,8.174403523108191,6.36350762301476,0.3500724631110994,0.09997105837242139
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.54954954954955,45.04311839162384,4938.387806290172,3845.6477013824365,211.55869417230124,601.0570807392628,111.05708073926282,0.07493983489259225,8.216171083478898,6.398140583673898,0.35197770885936025,0.09994650560009838
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.60960960960961,45.129569154928625,4968.112521411239,3870.0668594338913,212.9020531046069,601.6078524766356,111.60785247663559,0.0750149270311948,8.258057970751278,6.432872914643666,0.3538884212168346,0.10001326759196978
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.66966966966967,45.20743920327164,4998.021220279296,3894.6371620187206,214.2537268755548,602.1619421061781,112.16194210617807,0.07507521821314356,8.300128039971687,6.4677570761055945,0.3558074861492589,0.1000668382896533
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.72972972972973,45.19701534839572,5028.15807148854,3919.394894089637,215.61571161110612,602.7193696150003,112.71936961500033,0.07498848987923894,8.342453096704661,6.502852059646321,0.35773814893129313,0.09998976825812979
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.78978978978979,45.20760441686616,5058.465077161573,3944.2924097960745,216.98538619390652,603.2801551106362,113.28015511063614,0.07493633601883604,8.384935314561933,6.538077502437862,0.3596759886028629,0.09994339377773218
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.84984984984985,45.28580906415019,5088.918140123387,3969.3099130618466,218.36166159231482,603.8443188219026,113.84431882190255,0.07499583527175116,8.427533358352767,6.573399449722325,0.3616191372278494,0.09999629795080979
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.90990990990991,45.376483687350934,5119.54816885305,3994.4727955192175,219.7459346635009,604.4118810996333,114.4118810996333,0.07507543300571042,8.470297042372545,6.6088588269507476,0.3635698462176279,0.10006702908860647
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,29.96996996996997,45.37583851370195,5150.412372585233,4019.828055140674,221.14079088342632,604.9828624169422,114.98286241694221,0.07500351056627091,8.513319455048746,6.644532109688568,0.36553232268424235,0.10000312045466497
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.030030030030034,45.378849870072365,5181.460526087489,4045.3344313831185,222.54396040646378,605.5572833702977,115.55728337029764,0.07493733642754857,8.556515904241929,6.680349724915125,0.36750273924189325,0.09994428352940722
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.09009009009009,45.45146609890912,5212.6581016408245,4070.963559371605,223.95388280993038,606.1351646803228,116.13516468032273,0.07498569419393501,8.599827902065364,6.7162636266428155,0.36947845276068786,0.09998728291937296
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.15015015015015,45.54776086707984,5244.031051083107,4096.736758806859,225.3717309438623,606.7165271926866,116.71652719268664,0.07507255666469485,8.643296854541857,6.752307832724952,0.37146133464778136,0.10006447402186215
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.21021021021021,45.55377254853278,5275.642108857732,4122.705566676952,226.8003399868158,607.3013918783317,117.30139187833173,0.0750101566664269,8.687024563768276,6.7885659769785365,0.3734559858085317,0.10000902774041613
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.270270270270267,45.5544295884097,5307.446508090288,4148.833206535843,228.23768677455305,607.8897798345329,117.8897798345328,0.07493863377800097,8.730935581011037,6.82497607981689,0.3754589965909267,0.09994543736576653
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.330330330330334,45.626207897125944,5339.404057717155,4175.086661012942,229.6819549389745,608.481712285717,118.48171228571701,0.07498369626547105,8.774962254264102,6.861482566714347,0.37746730970137304,0.09998550674133319
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.39039039039039,45.72445914004449,5371.54004616359,4201.486704808721,231.13428734828977,609.0772105844053,119.07721058440524,0.07507169591220166,8.819144687764028,6.898118385971828,0.3794827377082752,0.10006370939883051
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.45045045045045,45.73071221026179,5403.919672993344,4228.086900032879,232.5976305880588,609.6762962114578,119.67629621145784,0.07500818466198123,8.863588278851289,6.934970124812636,0.38151004399125515,0.10000727499045736
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.51051051051051,45.73352473642594,5436.496237339782,4254.848881444949,234.0698740904903,610.2789907771287,120.27899077712858,0.07493871725485571,8.908214635435758,6.971973385527869,0.38354568587135196,0.09994551160787953
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.570570570570567,45.809871157013134,5469.229306561045,4281.739433215343,235.54919056975902,610.8853160219279,120.88531602192782,0.07498931461526369,8.95295592006786,7.0090724411219085,0.385586597667219,0.09999050142914158
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.630630630630634,45.90683299875512,5502.148667490742,4308.783025533085,237.03692619213885,611.4952938175447,121.49529381754465,0.07507307654350091,8.997859383579245,7.046306110769056,0.38763491491868274,0.10006493583739395
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.69069069069069,45.906947177764096,5535.319003047763,4336.032796078828,238.53600419428653,612.1089461671396,122.10894616713962,0.07499800070758803,9.04302908446026,7.0837598816842835,0.3896953404911566,0.09999822283539793
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.75075075075075,45.91694246819124,5568.683818527359,4363.4423338737415,240.0438713922292,612.7262952064165,122.72629520641642,0.0749387496952822,9.088370879613334,7.121356416413916,0.3917636198579706,0.0999455404595244
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.81081081081081,46.00285636241123,5602.208621726531,4390.9833032196275,241.55896896836973,613.3473632045434,123.3473632045433,0.07500294143609104,9.133826861921746,7.159048145700256,0.3938371361153353,0.10000261457567822
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.870870870870867,46.09229843953091,5635.933753600575,4418.688844624623,243.08312006491207,613.9721725649844,123.9721725649843,0.0750722923597199,9.17946122876449,7.196887810346059,0.3959187906666626,0.10006423923528034
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.930930930930934,46.083231668078525,5669.9155875805145,4446.605269439955,244.61887238506557,614.6007458258987,124.60074582589867,0.07498076105676053,9.225363988065615,7.234949354746747,0.3980126513780055,0.09998289725472605
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,30.99099099099099,46.10706317196301,5704.08431840618,4474.675231929123,246.16307119650088,615.2331056612123,125.2331056612123,0.0749424287277424,9.271419671533772,7.273137922446541,0.4001134999585903,0.09994881243829079
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.05105105105105,46.20550833866918,5738.418630230474,4502.8812209053185,247.71475316505388,615.8692748816288,125.86927488162883,0.0750248635922777,9.317592002512885,7.3114237136944045,0.40221969704961347,0.10002209852891879
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.11111111111111,46.27454329891008,5772.975992611718,4531.270448199576,249.27651553157915,616.5092764352843,126.50927643528424,0.07505895704680055,9.363972633131521,7.349882023511173,0.40433538481840836,0.10005239253533757
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.171171171171167,46.26175057879935,5807.785987221685,4559.867215458369,250.84969519040354,617.1531334083676,127.15313340836754,0.07495992173499692,9.410607631766974,7.388550699362851,0.40646264534869886,0.09996436852867484
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.231231231231234,46.307600303797855,5842.773939680786,4588.610176913701,252.43091735746498,617.800869026111,127.80086902611086,0.07495554413317068,9.457374103230412,7.427328783378203,0.40859592469559336,0.09996047586468641
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.29129129129129,46.41612573762624,5877.938932841846,4617.498579119772,254.02014058382647,618.4525066539288,128.45250665392876,0.07505204561099724,9.504268912489021,7.466213701844714,0.4107350812727323,0.10004625206658836
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.35135135135135,46.461036726915616,5913.350502247917,4646.589546237706,255.62050741240182,619.1080697978341,129.10806979783396,0.07504511569698515,9.551402720657292,7.505296365713696,0.4128851163188248,0.10004009480218704
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.41141141141141,46.49366905712637,5948.982177071258,4675.861332211276,257.23082153827283,619.767582105368,129.76758210536786,0.07501791058381282,9.598730796571187,7.544540029549856,0.4150440083756115,0.10001591925173099
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,170.0,31.428571428571423,46.50538525674756,5959.200750482648,4684.255994975135,257.6926329235696,619.9567428754749,129.95674287547482,0.07501391958581967,9.612284758518415,7.555778768126116,0.41566227948153794,0.10001237219976905
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,170.0,31.428571428571423,33.753018927158216,4325.112341534517,3399.773604393695,187.03004541170816,449.9567428754749,129.95674287547482,0.07501391958581968,9.612284758518417,7.555778768126116,0.41566227948153794,0.10001237219976906
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.471471471471467,33.773881225933245,4343.709643060715,3415.051478157973,187.87051944216552,450.30100157669733,130.30100157669722,0.07500290052137652,9.646235801944746,7.58393045141008,0.41721097395819706,0.10000257820798736
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.531531531531535,33.80776709804087,4369.877817159425,3436.5489013168412,189.05314643369272,450.7854516562445,130.78545165624442,0.07499746714058035,9.693919360316364,7.623468966645913,0.4193860865276082,0.09999774854405978
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.59159159159159,33.848052564230734,4396.200281487634,3458.1730754802056,190.2427463148548,451.2728201009783,131.2728201009782,0.07500574166345046,9.741779441766347,7.66315390921703,0.42156925443080184,0.10000510357060938
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.65165165165165,33.882960809579636,4422.684352186814,3479.9300109332494,191.43964972646535,451.7631244913666,131.7631244913665,0.07500160808328027,9.78983036113505,7.702997040431865,0.4237611246867579,0.10000142939714429
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.71171171171171,33.91868249266402,4449.327638972172,3501.8177440325244,192.64374864358925,452.2563825137266,132.2563825137265,0.07499879228710397,9.838064891957892,7.74299242515663,0.42596137078892915,0.09999892647166349
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.771771771771768,33.95765992590832,4476.129783455832,3523.835980358717,193.8550268694839,452.7526119610067,132.75261196100664,0.07500268143971064,9.88648031000501,7.783137826849703,0.42816986969956927,0.10000238347355994
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.831831831831835,33.99252819600273,4503.095734246265,3545.9887852443944,195.07370804825726,453.2518307333307,133.2518307333306,0.07499700142634863,9.935085594603253,7.82344062352098,0.43038702730144796,0.09999733456567655
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.89189189189189,34.02745682136569,4530.224210946802,3568.275106830572,196.29973431451685,453.7540568385442,133.75405683854416,0.07499096990657522,9.983875940438713,7.863896868916025,0.4326126265012429,0.0999919729281326
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,31.95195195195195,34.069652255153116,4557.51229744304,3590.6925494993884,197.53297387933512,454.2593083930625,134.25930839306244,0.07500044935936294,10.032842945068515,7.904499661661146,0.4348462876371338,0.10000039942974712
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.01201201201201,34.11154351171497,4584.965071330496,3613.2452845475887,198.77365621617423,454.76760362254606,134.767603622546,0.07500873685810591,10.081995803588475,7.94525655689968,0.4370884263364437,0.10000776579454461
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.072072072072075,34.13981748915365,4612.590719976275,3635.9400379811414,200.02215133943756,455.27896086226735,135.27896086226727,0.07498659157123176,10.131350482878327,7.986180672822918,0.43933976426367083,0.0999880806863426
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.132132132132135,34.17567475584571,4640.3787806779965,3658.7682145828358,201.27798640473827,455.79339855791613,135.79339855791605,0.0749806268892311,10.180881942037077,8.027251439267891,0.4415991698027249,0.09998277797423114
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.192192192192195,34.22748602987701,4668.325731803915,3681.7269212961064,202.54100225780206,456.3109352664859,136.31093526648587,0.07500912948730482,10.230580446373938,8.068460860237714,0.44386620307382724,0.10000811477056563
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.25225225225225,34.26970871822879,4696.446389283679,3704.828329558973,203.811868479863,456.83158965674505,136.83158965674502,0.07501606608242313,10.280476428551063,8.109833937584556,0.4461422394913704,0.1000142799424973
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.31231231231231,34.285285464103104,4724.750988504114,3728.080847846592,205.09104764216065,457.35538050978187,137.3553805097818,0.07496421147574062,10.330590149038514,8.151387316557122,0.44842819475209866,0.09996818291760755
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.372372372372375,34.327147978961875,4753.21193903738,3751.461810339784,206.37729284131737,457.88232671979586,137.88232671979583,0.0749693665288999,10.38085914581748,8.193069684988117,0.4507212460454088,0.09997276654010921
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.432432432432435,34.39673712703443,4781.8294895110475,3774.9714212886433,207.6706153136415,458.41244729503944,138.41244729503939,0.07503447458724065,10.43128195520705,8.234879841425922,0.45302132727644356,0.1000306393829691
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.492492492492495,34.42600376263538,4810.641456902974,3798.6407477279804,208.97272413438552,458.9457613581461,138.94576135814606,0.07501105067570385,10.481938960863195,8.276883822800244,0.45533207130179837,0.1000098223404323
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.552552552552555,34.42993815683582,4839.64077824203,3822.4639873546394,210.2833001043471,459.48228814686064,139.4822881468606,0.07493202468303033,10.532812478497918,8.319067102174994,0.45765267895840184,0.09993955923611549
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.61261261261261,34.49544654034897,4868.781523331773,3846.40340804161,211.60026748488906,460.022047014856,140.02204701485596,0.0749865071993712,10.58380039592872,8.361345794188411,0.45997853550278994,0.09998800568016566
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.672672672672675,34.577067689755715,4898.089318262287,3870.4800618844793,212.9247844044199,460.5650574325646,140.56505743256454,0.07507531700843034,10.634956428450849,8.403764027302898,0.46231206855200063,0.10006692604896122
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.732732732732735,34.566128257287865,4927.62396416895,3894.743076128724,214.25955347553142,461.1113389875132,141.1113389875131,0.0749626507411129,10.686408135156245,8.446426593370312,0.46465904296778426,0.09996679514687078
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.792792792792795,34.593759178123165,4957.315644628546,3919.1350958672856,215.60141946139902,461.66091138522404,141.66091138522398,0.07493326449129904,10.738001685596487,8.489207119805382,0.4670125066782935,0.099940661948021
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.85285285285285,34.69655074203107,4987.145652693368,3943.640753150938,216.94953693271594,462.2137944500623,142.2137944500623,0.07506602173851758,10.78969453654456,8.532070657568854,0.4693705370495065,0.10005866877461785
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.91291291291291,34.71795760580896,5017.19968550801,3968.3304490620753,218.3077788290274,462.77000812577097,142.77000812577091,0.0750220563048532,10.84166993843828,8.575167749383551,0.4717414158129626,0.10001960368260374
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,32.972972972972975,34.71469119215038,5047.448172778673,3993.1798913013477,219.67480877021538,463.32957247614166,143.3295724761416,0.07492440209811549,10.89386145978969,8.618443821664263,0.47412214073930525,0.09993277927945626
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,33.033033033033036,34.80626173528441,5077.827605445308,4018.1369065251642,221.0477565702156,463.89250768590574,143.89250768590568,0.07503087710752848,10.946129806613357,8.661784443489614,0.47650641669747235,0.1000274425518181
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,33.093093093093096,34.85979555692143,5108.410904760526,4043.2614002897467,222.4299177834397,464.4588340614536,144.4588340614536,0.07505465070411181,10.99863008329522,8.705317035168662,0.478901253397216,0.1000485666072137
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827791605,0.1,100.0,NaN,33.153153153153156,34.84822523002075,5139.213806014153,4068.5662992969237,223.822003540072,465.02857203137677,145.02857203137668,0.0749378152783039,11.051393645694949,8.74906735627936,0.4813080679373183,0.0999447094108039
