Kc_s,Kc_s2,mu_max,mu_max2,Yxs,Yxs2,Yxp,Yxco2,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum1,v_Feed_accum2,m_Glutamine,m_CO2_gas,c_Glucose,c_Biomass,c_Product,c_CO2,c_Feed,c_Glutamine,c_Glucose_feed1,c_Glutamine_feed1,c_Glutamine_feed2,mu_true
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.28428428428428,8755.290786368405,20720.807829548437,16920.332906861873,0.0,610.0,600.0,30.0,353.04796240253546,1402.9231771387397,14.352935715358042,33.968537425489245,27.738250666986676,0.0,0.04918032786885246,0.5787671514795664,100,1,10,0.08707266803712017
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.36436436436437,8487.784945066367,20865.40558160359,17039.121441821368,0.0,610.0,600.0,30.0,350.1560073614324,1409.458031418199,13.914401549289126,34.20558292066163,27.932985970198963,0.0,0.04918032786885246,0.5740262415761187,100,1,10,0.08659130698172807
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.44444444444444,8219.9060259785,21010.204997326764,17158.07564555052,0.0,610.0,600.0,30.0,347.260019046969,1416.001999550849,13.475255780292622,34.44295901201109,28.127992861558234,0.0,0.04918032786885246,0.5692787197491295,100,1,10,0.08610501754601314
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.52452452452452,7951.68826075807,21155.18757312159,17277.180317155322,0.0,610.0,600.0,30.0,344.36036753107237,1422.554245297508,13.035554525832902,34.6806353657731,28.3232464215661,0.0,0.04918032786885246,0.5645251926738891,100,1,10,0.08561367114966002
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.6046046046046,7683.1679330134575,21300.333696226786,17396.419344551407,0.0,610.0,600.0,30.0,341.45744506896847,1429.1138822921353,12.595357267235176,34.918579829879974,28.518720236969518,0.0,0.04918032786885246,0.5597663033917516,100,1,10,0.08511712310458987
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.68468468468468,7414.383378307991,21445.62264471623,17515.775704464137,0.0,610.0,600.0,30.0,338.5516660991796,1435.6799740418342,12.15472684968523,35.15675843396103,28.71438640076088,0.0,0.04918032786885246,0.5550027313101306,100,1,10,0.08461520911716132
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.76476476476477,7145.374984159993,21591.03258749893,17635.231462428565,0.0,610.0,600.0,30.0,335.6434672435256,1442.2515339268523,11.713729482229496,35.39513538934251,28.910215512177974,0.0,0.04918032786885246,0.550235192202501,100,1,10,0.08410774099687769
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.84484484484484,6876.185190042859,21736.540584319002,17754.767772789422,0.0,610.0,600.0,30.0,332.73330730712416,1448.827525200579,11.272434737775178,35.63367308904754,29.10617667670397,0.0,0.04918032786885246,0.5454644382084003,100,1,10,0.08359450135995947
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,44.92492492492492,6606.858487384842,21882.12258575577,17874.364878701195,0.0,610.0,600.0,30.0,329.8216672783889,1455.4068609895503,10.830915553089906,35.872332107796346,29.302237506067534,0.0,0.04918032786885246,0.5406912578334244,100,1,10,0.08307523704939522
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.005005005005,6337.4414195693025,22027.75343322363,17994.002112128022,0.0,610.0,600.0,30.0,326.9090503290317,1461.9884042934436,10.389248228802135,36.111071202005945,29.49836411824266,0.0,0.04918032786885246,0.5359164759492323,100,1,10,0.08254965090169128
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.08508508508508,6067.982581934562,22173.406858972136,18113.657893843752,0.0,610.0,600.0,30.0,323.9959818140615,1468.5709679850802,9.947512429400922,36.349847309790384,29.694521137448774,0.0,0.04918032786885246,0.5311409537935434,100,1,10,0.08201739136395068
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.16516516516517,5798.532621773896,22319.055486086007,18233.30973343196,0.0,610.0,600.0,30.0,321.083009271784,1475.1533148104265,9.505791183235894,36.58861555096067,29.890671694150754,0.0,0.04918032786885246,0.5263655889701377,100,1,10,0.08147803928740123
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.24524524524524,5529.144238335696,22464.670828485036,18352.934229285864,0.0,610.0,600.0,30.0,318.1707024238035,1481.7341573885894,9.064170882517535,36.82732922702465,30.08677742505879,0.0,0.04918032786885246,0.5215913154488582,100,1,10,0.08093109097122446
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.32532532532532,5259.8721828232165,22610.223290924212,18472.50706860844,0.0,610.0,600.0,30.0,315.25965317502,1488.3121582118226,8.62274128331675,37.065939821187236,30.28279847312859,0.0,0.04918032786885246,0.5168191035656066,100,1,10,0.08037593616681189
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.4054054054054,4990.773258394789,22755.682168993633,18592.003027412335,0.0,610.0,600.0,30.0,312.35047561363155,1494.8859296455219,8.181595505565229,37.30439699835022,30.478693487561205,0.0,0.04918032786885246,0.5120499600223468,100,1,10,0.07981182921986177
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.48548548548548,4721.906320163696,22901.015649118548,18711.395970519905,0.0,610.0,600.0,30.0,309.44380601113323,1501.454033928227,7.74083003305524,37.542648605112376,30.67441962380312,0.0,0.04918032786885246,0.5072849278871037,100,1,10,0.07923785073401772
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.56556556556557,4453.332275198212,23046.19080855935,18830.658851563214,0.0,610.0,600.0,30.0,306.54030282231724,1508.0149831716224,7.300544713439693,37.780640669769426,30.869932543546252,0.0,0.04918032786885246,0.5025250865939627,100,1,10,0.07865285593480215
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.645645645645644,4185.11408252169,23191.173615411524,18949.763712983993,0.0,610.0,600.0,30.0,303.64064668527374,1514.5672393605328,6.860842758232279,38.018317402313976,31.065186414727858,0.0,0.04918032786885246,0.4977715519430717,100,1,10,0.07805540404517514
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.725725725725724,3917.3167531124013,23335.928928605732,19068.681686033702,0.0,610.0,600.0,30.0,300.7455404213896,1521.10921435293,6.421830742807216,38.255621194435626,31.26013391153066,0.0,0.04918032786885246,0.4930254761006387,100,1,10,0.07744366002314586
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.805805805805804,3650.0073499036694,23480.42049790775,19187.382990773473,0.0,610.0,600.0,30.0,297.8557090353492,1527.6392698799266,5.983618606399458,38.4924926195209,31.45472621438274,0.0,0.04918032786885246,0.48828804759893313,100,1,10,0.07681525519650785
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.885885885885884,3383.2549877836495,23624.610963918574,19305.83693607422,0.0,610.0,600.0,30.0,294.9718997151328,1534.155717545784,5.546319652104343,38.7288704326534,31.64891300995774,0.0,0.04918032786885246,0.48356049133628326,100,1,10,0.07616708527291616
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,45.96596596596597,3117.1308335957465,23768.461858074195,19424.01191961644,0.0,610.0,600.0,30.0,292.09488183202035,1540.6568188279005,5.110050546878273,38.96469157061343,31.842642491174495,0.0,0.04918032786885246,0.47884406857708256,100,1,10,0.07549501028467182
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,170.0,46.0,3004.236147096768,23829.486012938505,19474.143888132163,0.0,610.0,600.0,30.0,290.8743987347341,1543.4147037458715,4.924977290322571,39.06473116875165,31.924826046118298,0.0,0.04918032786885246,0.4768432766143182,100,1,10,0.07520082829503917
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,170.0,46.0,2166.990007741931,17188.481714250724,14046.923460292051,0.0,440.0,600.0,30.0,209.8110417103,1543.4147037458715,4.924977290322571,39.06473116875164,31.924826046118298,0.0,0.06818181818181818,0.4768432766143182,100,1,10,0.07520082829503917
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.046046046046044,2056.987678416957,17247.942432804764,14095.77104985886,0.0,440.0,600.0,30.0,208.6218273392192,1546.1019317669156,4.674971996402175,39.19986916546537,32.03584329513377,0.0,0.06818181818181818,0.47414051668004364,100,1,10,0.07479346337622658
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.1,1928.3864665805493,17317.456601364986,14152.877651620181,0.0,440.0,600.0,30.0,207.2315439680148,1549.2435086963103,4.382696514955794,39.35785591219315,32.16563102640951,0.0,0.06818181818181818,0.4709807817454882,100,1,10,0.07430057686972352
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.1,11928.386466580549,17317.456601364986,14152.877651620181,0.0,540.0,700.0,30.0,307.23154396801476,1549.2435086963103,22.089604567741755,32.06936407660182,26.20903268818552,0.0,0.05555555555555555,0.5689473036444718,100,1,10,0.08644418988380731
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.1,11928.386466580549,17317.456601364986,14152.877651620181,0.0,540.0,700.0,30.0,307.23154396801476,1549.2435086963103,22.089604567741755,32.06936407660182,26.20903268818552,0.0,0.05555555555555555,0.5689473036444718,100,1,10,0.08644418988380731
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.1,11928.386466580549,17317.456601364986,14152.877651620181,0.0,545.0,700.0,35.0,357.23154396801476,1549.2435086963103,21.886947645101923,31.775149727275203,25.968582847009507,0.0,0.06422018348623854,0.6554707228770913,100,1,10,0.09437930928154595
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.126126126126124,11849.351557026599,17360.17817409685,14187.973861373484,0.0,545.0,700.0,35.0,356.3771125133775,1551.1742389353637,21.741929462434125,31.853537934122663,26.032979562153184,0.0,0.06422018348623854,0.6539029587401421,100,1,10,0.09423854285506467
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.206206206206204,11606.626367861012,17491.38097905122,14295.758310036015,0.0,545.0,700.0,35.0,353.75305641429003,1557.1037309174114,21.296562142864243,32.094277025782056,26.230749192726634,0.0,0.06422018348623854,0.6490881769069542,100,1,10,0.09380432850068088
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.286286286286284,11363.205832387826,17622.959646874566,14403.851533896752,0.0,545.0,700.0,35.0,351.1214830578232,1563.0502093950502,20.84991895850977,32.335705774081774,26.429085383296794,0.0,0.06422018348623854,0.64425960194096,100,1,10,0.09336594719624033
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.36636636636637,11119.112792456232,17754.901830621373,14512.243389813444,0.0,545.0,700.0,35.0,348.48263938288704,1569.0131163686672,20.402041821020607,32.577801524075916,26.627969522593474,0.0,0.06422018348623854,0.6394176869410771,100,1,10,0.09292336516309968
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.446446446446444,10874.370683771953,17887.194862342603,14620.92347093615,0.0,545.0,700.0,35.0,345.8367787484624,1574.99187933143,19.952973731691657,32.82054103182129,26.827382515479176,0.0,0.06422018348623854,0.6345628967861695,100,1,10,0.0924765471464698
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.526526526526524,10629.003535897027,18019.825753085806,14729.881106707338,0.0,545.0,700.0,35.0,343.1841609335983,1580.9859112692925,19.502758781462436,33.063900464377625,27.027304782949244,0.0,0.06422018348623854,0.6296957081350428,100,1,10,0.0920254561361512
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.606606606606604,10383.03597225001,18152.781192895007,14839.105362861788,0.0,545.0,700.0,35.0,340.5250521374144,1586.994610660989,19.051442150917453,33.30785539980735,27.22771626213172,0.0,0.06422018348623854,0.6248166094264483,100,1,10,0.09157005304227094
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.686686686686684,10136.493210105893,18286.047550810745,14948.58504142664,0.0,545.0,700.0,35.0,337.85972497909955,1593.017361478038,18.599070110286043,33.552380827175675,27.428596406287415,0.0,0.06422018348623854,0.6199261008790817,100,1,10,0.09111029631812789
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.76676676676677,9889.403351554967,18419.60963651395,15058.307663399122,0.0,545.0,700.0,35.0,335.1884832650355,1599.053477219299,18.14569422303664,33.79744887433752,27.629922318163526,0.0,0.06422018348623854,0.6150247399358449,100,1,10,0.0906461458400502
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.846846846846844,9641.792647734635,18553.45326020062,15168.261571709843,0.0,545.0,700.0,35.0,332.5116107913022,1605.1023166002428,17.691362656393828,34.04303350495526,27.831672608641913,0.0,0.06422018348623854,0.6101130473234903,100,1,10,0.0901775535604143
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,46.926926926926924,9393.684092204301,18687.565992919717,15278.436555848184,0.0,545.0,700.0,35.0,329.8293561369202,1611.1633179151531,17.236117600374865,34.28911191361416,28.033828542840705,0.0,0.06422018348623854,0.6051914791503122,100,1,10,0.08970446004513569
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.007007007007005,9145.102204339122,18821.93458095495,15388.821727750392,0.0,545.0,700.0,35.0,327.14198437621553,1617.2358821844234,16.78000404465894,34.53565978156871,28.23637014266127,0.0,0.06422018348623854,0.6002605217912211,100,1,10,0.0892268027081037
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.087087087087085,8896.073038985085,18956.544940605778,15499.40551751217,0.0,545.0,700.0,35.0,324.44977718319893,1623.3193729186933,16.32306979630291,34.782651267166564,28.439276178921414,0.0,0.06422018348623854,0.5953206920792641,100,1,10,0.08874451505465936
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.16716716716717,8646.624186459005,19091.382158187444,15610.175673388669,0.0,545.0,700.0,35.0,321.75303283156563,1629.413116118849,15.865365479741293,35.03005900584852,28.642524171355355,0.0,0.06422018348623854,0.590372537305625,100,1,10,0.08825752576055633
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.247247247247245,8396.784772548634,19226.43049003089,15721.119261794438,0.0,545.0,700.0,35.0,319.05206619469675,1635.5164002760216,15.406944536786483,35.27785411014842,28.846090388613646,0.0,0.06422018348623854,0.5854166352196271,100,1,10,0.087765757573923
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.327327327327325,8146.585458512427,19361.673362482892,15832.222667303533,0.0,545.0,700.0,35.0,316.3472087456567,1641.6284763715905,14.947863226628307,35.52600616969338,29.049949848263363,0.0,0.06422018348623854,0.5804535940287279,100,1,10,0.08726912600230909
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.407407407407405,7896.058441079805,19497.093371905932,15943.4715926494,0.0,545.0,700.0,35.0,313.6388085571959,1647.74855787718,14.488180625834504,35.77448325120355,29.254076316787888,0.0,0.06422018348623854,0.5754840523985245,100,1,10,0.08676753773748488
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.487487487487485,7645.237452450989,19632.672284678265,16054.85105872494,0.0,545.0,700.0,35.0,310.9272303017492,1653.8758207546607,14.027958628350438,36.02325189849223,29.458442309587046,0.0,0.06422018348623854,0.5705086794527509,100,1,10,0.08626088875853205
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.56756756756757,7394.157760297039,19768.391037193913,16166.34540458251,0.0,545.0,700.0,35.0,308.2128552514362,1660.0094034561503,13.567261945499155,36.272277132465895,29.66301909097708,0.0,0.06422018348623854,0.5655281747732774,100,1,10,0.08574906203803231
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.647647647647645,7142.856167759943,19904.229735862613,16277.938287433859,0.0,545.0,700.0,35.0,305.49608127806226,1666.14840692401,13.106158105981546,36.52152245112406,29.867776674190566,0.0,0.06422018348623854,0.5605432684001143,100,1,10,0.08523192475559127
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.727727727727725,6891.371013452424,20040.16765710992,16389.612682650233,0.0,545.0,700.0,35.0,302.7773228531161,1672.291894590851,12.644717455876009,36.770949829559484,30.072683821376575,0.0,0.06422018348623854,0.5555547208314057,100,1,10,0.08470932489581157
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.807807807807805,6639.742171458127,20176.18324737711,16501.35088376229,0.0,545.0,700.0,35.0,300.05701104777233,1678.438892379528,12.183013158638765,37.020519719958,30.277708043600533,0.0,0.06422018348623854,0.5505633230234355,100,1,10,0.08418108707176294
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.88788788788789,6388.011051331492,20312.254123121234,16613.134502460147,0.0,545.0,700.0,35.0,297.3355935328898,1684.588388703144,11.721121195103656,37.270191051598594,30.482815600844305,0.0,0.06422018348623854,0.5455698963906235,100,1,10,0.08364700736656001
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,47.96796796796797,6136.220598097898,20448.35707081507,16724.94446859332,0.0,545.0,700.0,35.0,294.6135345790131,1690.7393344650447,11.259120363482381,37.519921230853335,30.68797150200609,0.0,0.06422018348623854,0.5405752928055286,100,1,10,0.08310684691997938
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.048048048048045,5884.415292253528,20584.46804694716,16836.76103017078,0.0,545.0,700.0,35.0,291.8913150563713,1696.890643058825,10.797092279364271,37.76966614118745,30.89313950490051,0.0,0.06422018348623854,0.5355803945988464,100,1,10,0.08256032389699602
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.128128128128125,5632.64114976533,20720.562178021864,16948.56375336099,0.0,545.0,700.0,35.0,289.16943243487725,1703.0411903683266,10.335121375716202,38.01938014315938,31.0982821162587,0.0,0.06422018348623854,0.5305861145594079,100,1,10,0.08200710335023588
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.208208208208205,5380.945722071222,20856.61376055922,17060.331522491793,0.0,545.0,700.0,35.0,286.4484007841302,1709.1898147676347,9.873294902882977,38.269016074420584,31.30336059172806,0.0,0.06422018348623854,0.5255933959341837,100,1,10,0.08144678431296848
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.28828828828829,5129.378096079892,20992.596261095074,17172.0425400505,0.0,545.0,700.0,35.0,283.7287507734131,1715.335317121083,9.411702928586958,38.51852524971573,31.50833493587248,0.0,0.06422018348623854,0.5206032124282809,100,1,10,0.08087888320965547
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.36836836836837,4877.988894170952,21128.482316180984,17283.674326683835,0.0,545.0,700.0,35.0,281.0110296716948,1721.4764607832494,8.950438337928352,38.76785746088254,31.713163902172173,0.0,0.06422018348623854,0.5156165682049446,100,1,10,0.08030281231059544
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.448448448448445,4626.830274194811,21264.243732384304,17395.203721197988,0.0,545.0,700.0,35.0,278.29580134762847,1727.6119715989591,8.489596833384974,39.016960976851934,31.917804993023832,0.0,0.06422018348623854,0.5106344978855568,100,1,10,0.07971785142829033
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.528528528528525,4375.955929472694,21399.85148628815,17506.606880558593,0.0,545.0,700.0,35.0,275.5836462695515,1733.7405379032843,8.029276934812282,39.26578254364798,32.12221445974054,0.0,0.06422018348623854,0.5056580665496357,100,1,10,0.07912311026357323
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.608608608608606,4125.42108879676,21535.27572449136,17617.859279890698,0.0,545.0,700.0,35.0,272.8751615054873,1739.860810521542,7.5695799794435965,39.514267384387814,32.32634730255174,0.0,0.06422018348623854,0.5006883697348391,100,1,10,0.07851747760825742
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.68868868868869,3875.282516429921,21670.48576360857,17728.935712478826,0.0,545.0,700.0,35.0,270.17096072314314,1745.9714027692962,7.1106101218897635,39.762359199281775,32.53015727060335,0.0,0.06422018348623854,0.4957265334369599,100,1,10,0.07789955174491081
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.76876876876877,3625.5985121060453,21805.450090270122,17839.8102897669,0.0,545.0,700.0,35.0,267.47167418991205,1752.0708904523565,6.652474334139533,40.01000016563325,32.733596861957615,0.0,0.06422018348623854,0.49077371410993037,100,1,10,0.07726754341765885
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.848848848848846,3376.4289110298437,21940.136361122124,17950.456441358278,0.0,545.0,700.0,35.0,264.77794877287204,1758.1578118667771,6.195282405559346,40.25713093783876,32.93661732359317,0.0,0.06422018348623854,0.48583109866582025,100,1,10,0.07661913790893253
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,48.928928928928926,3127.835083876627,22074.511402826563,18060.84691501587,0.0,545.0,700.0,35.0,262.09044793878326,1764.2306677988654,5.739146942892893,40.50369064738819,33.13916865140527,0.0,0.06422018348623854,0.48089990447483166,100,1,10,0.07595129463392505
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.009009009009006,2879.8799367929514,22208.541212060984,18170.953776661856,0.0,545.0,700.0,35.0,259.40985175409486,1770.287921525165,5.284183370262296,40.74961690286419,33.34119959020524,0.0,0.06422018348623854,0.47598137936531165,100,1,10,0.07525994857859843
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.08908908908909,2632.710322245935,22342.146409113422,18280.711815049483,0.0,545.0,700.0,35.0,256.737747813046,1776.3259856119644,4.830661141735661,40.994764053419125,33.542590486329324,0.0,0.06422018348623854,0.4710784363542128,100,1,10,0.07453979867099761
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.16916916916917,2386.498047827165,22475.23412501546,18390.044737369593,0.0,545.0,700.0,35.0,254.07599349500526,1782.3406630010993,4.3788955006003025,41.238961697276075,33.74320135297173,0.0,0.06422018348623854,0.4661944834770739,100,1,10,0.07378346931259537
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.249249249249246,2141.3991129663336,22607.720035751045,18498.883270578957,0.0,545.0,700.0,35.0,251.42627528029357,1788.3281428092796,3.9291726843418964,41.482055111469805,33.94290508363112,0.0,0.06422018348623854,0.4613326151931992,100,1,10,0.07298025039986049
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.329329329329326,1897.6555211122118,22739.473328645166,18607.119950724664,0.0,545.0,700.0,35.0,248.79120942241116,1794.2825131757952,3.48193673598571,41.72380427274342,34.1415044967425,0.0,0.06422018348623854,0.4564976319677269,100,1,10,0.07211449870363874
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.409409409409406,1655.5953123685154,22870.31668472284,18714.60910845183,0.0,545.0,700.0,35.0,246.1743423008577,1800.195760465261,3.037789563978927,41.96388382517952,34.33873230908593,0.0,0.06422018348623854,0.45169604091900495,100,1,10,0.07116228334245171
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.48948948948949,1415.6325634938048,23000.02627870917,18821.166869003668,0.0,545.0,700.0,35.0,243.5801504211311,1806.057769267619,2.5974909421904675,42.20188308020031,34.53425113578655,0.0,0.06422018348623854,0.44693605581858914,100,1,10,0.07008499833705671
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.56956956956957,1178.169432005969,23128.38472816205,18926.614650476542,0.0,545.0,700.0,35.0,241.0129814320734,1811.8587153458955,2.1617787743228787,42.43740317093955,34.727733303626685,0.0,0.06422018348623854,0.44222565400380437,100,1,10,0.06881560535102806
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.649649649649646,943.3295946732665,23255.325180774325,19030.897533015097,0.0,545.0,700.0,35.0,238.47417237982796,1817.5955774215477,1.730879990226177,42.67032143261344,34.919078042229536,0.0,0.06422018348623854,0.4375672887703265,100,1,10,0.06722545939883831
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.729729729729726,713.963200779118,23379.3070153117,19132.74988048913,0.0,545.0,700.0,35.0,235.9945356890804,1823.198729686963,1.3100242216130604,42.89781103726918,35.10596308346629,0.0,0.06422018348623854,0.43301749667721173,100,1,10,0.0650705471478863
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.809809809809806,494.501349579676,23497.935042987076,19230.20402076731,0.0,545.0,700.0,35.0,233.62197513557294,1828.5599255790162,0.9073419258342679,43.11547714309555,35.28477801975653,0.0,0.06422018348623854,0.4286641745606843,100,1,10,0.06179506622649693
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.88988988988989,290.52608628335736,23608.19194206617,19320.781193127405,0.0,545.0,700.0,35.0,231.4168371539911,1833.5428022734761,0.533075387675885,43.31778337993792,35.450974666288815,0.0,0.06422018348623854,0.4246180498238369,100,1,10,0.055825323021543714
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,49.96996996996997,115.85179727867744,23702.61047666329,19398.346986774992,0.0,545.0,700.0,35.0,229.5284664620486,1837.8098904965138,0.2125721050984907,43.49102839754732,35.59329722344035,0.0,0.06422018348623854,0.42115314947164884,100,1,10,0.0416986790980745
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,50.05005005005005,18.01925932282117,23755.492929612403,19441.790463742,0.0,545.0,700.0,35.0,228.47081740306638,1840.1998247731615,0.03306286114279114,43.58806042130716,35.67301002521468,0.0,0.06422018348623854,0.41921250899645207,100,1,10,0.012803780842809014
0.15,1.0,0.3,0.8,1.85,0.02,0.8215102466751038,0.04519333244521413,NaN,50.13013013013013,1.0576279948373235,23764.66137897888,19449.32243884268,0.0,545.0,700.0,35.0,228.28744841573686,1840.614177553388,0.0019406018253895845,43.60488326418143,35.686830163014086,0.0,0.06422018348623854,0.4188760521389667,100,1,10,0.0009049298372785865
