Strain,Biolector well,Biolector column,Biolector row,Cycle,Time,Feeding time,Volume,Accum. feed [uL],Biomass concentration [light scatter],DO%,Sample volume
Yeast_strain_4,E07,07,E,451.0,45.10279846191406,26.799999237060547,967.839,167.839,9.81999969482422,102.0999984741211,0.0
Yeast_strain_4,E08,08,E,451.0,45.10279846191406,26.799999237060547,967.839,167.839,9.539999961853027,103.55999755859376,0.0
Yeast_strain_1,F01,01,F,451.0,45.10279846191406,30.79999828338623,1056.316,256.316,15.390000343322754,93.45999908447266,0.0
Yeast_strain_1,F02,02,F,451.0,45.10279846191406,30.79999828338623,1056.316,256.316,16.229999542236328,86.05000305175781,0.0
Yeast_strain_2,F03,03,F,451.0,45.10279846191406,30.79999828338623,1056.316,256.316,16.40999984741211,87.02999877929688,0.0
Yeast_strain_2,F04,04,F,451.0,45.10279846191406,30.79999828338623,1056.316,256.316,15.520000457763672,96.26000213623048,0.0
Yeast_strain_3,F05,05,F,451.0,45.10279846191406,30.79999828338623,1056.316,256.316,14.890000343322754,89.0,0.0
Yeast_strain_3,F06,06,F,451.0,45.10279846191406,30.79999828338623,1056.316,256.316,13.380000114440918,93.58000183105467,0.0
Yeast_strain_4,F07,07,F,451.0,45.10279846191406,26.799999237060547,967.839,167.839,10.289999961853027,102.83000183105467,0.0
Yeast_strain_4,F08,08,F,451.0,45.10279846191406,26.799999237060547,967.839,167.839,10.6899995803833,92.4000015258789,0.0
Yeast_strain_1,C01,01,C,452.0,45.20280075073242,30.90000057220459,759.036,259.036,16.190000534057617,95.41999816894533,0.0
Yeast_strain_1,C02,02,C,452.0,45.20280075073242,30.90000057220459,759.036,259.036,15.789999961853027,95.47000122070312,0.0
Yeast_strain_2,C03,03,C,452.0,45.20280075073242,30.90000057220459,759.036,259.036,16.829999923706055,93.06999969482422,0.0
Yeast_strain_2,C04,04,C,452.0,45.20280075073242,30.90000057220459,759.036,259.036,16.450000762939453,100.41000366210938,0.0
Yeast_strain_3,C05,05,C,452.0,45.20280075073242,30.90000057220459,759.036,259.036,14.760000228881836,90.61000061035156,0.0
Yeast_strain_3,C06,06,C,452.0,45.20280075073242,30.90000057220459,759.036,259.036,13.869999885559082,102.05999755859376,0.0
Yeast_strain_4,C07,07,C,452.0,45.20280075073242,26.900001525878903,669.599,169.599,9.699999809265137,114.36000061035156,0.0
Yeast_strain_4,C08,08,C,452.0,45.20280075073242,26.900001525878903,669.599,169.599,9.890000343322754,113.0199966430664,0.0
Yeast_strain_1,D01,01,D,452.0,45.20280075073242,30.90000057220459,759.036,259.036,15.579999923706056,91.13999938964844,0.0
Yeast_strain_1,D02,02,D,452.0,45.20280075073242,30.90000057220459,759.036,259.036,15.720000267028809,98.16999816894533,0.0
Yeast_strain_2,D03,03,D,452.0,45.20280075073242,30.90000057220459,759.036,259.036,15.579999923706056,95.86000061035156,0.0
Yeast_strain_2,D04,04,D,452.0,45.20280075073242,30.90000057220459,759.036,259.036,16.219999313354492,99.80999755859376,0.0
Yeast_strain_3,D05,05,D,452.0,45.20280075073242,30.90000057220459,759.036,259.036,14.75,98.7699966430664,0.0
Yeast_strain_3,D06,06,D,452.0,45.20280075073242,30.90000057220459,759.036,259.036,19.709999084472656,1.9700000286102293,0.0
Yeast_strain_4,D07,07,D,452.0,45.20280075073242,26.900001525878903,969.599,169.599,9.43000030517578,112.3499984741211,0.0
Yeast_strain_4,D08,08,D,452.0,45.20280075073242,26.900001525878903,969.599,169.599,9.289999961853027,105.87000274658205,0.0
Yeast_strain_1,E01,01,E,452.0,45.20280075073242,30.90000057220459,959.036,259.036,15.020000457763672,97.93000030517578,0.0
Yeast_strain_1,E02,02,E,452.0,45.20280075073242,30.90000057220459,959.036,259.036,14.479999542236328,97.6500015258789,0.0
Yeast_strain_2,E03,03,E,452.0,45.20280075073242,30.90000057220459,959.036,259.036,15.56999969482422,98.27999877929688,0.0
Yeast_strain_2,E04,04,E,452.0,45.20280075073242,30.90000057220459,959.036,259.036,15.619999885559082,102.77999877929688,0.0
Yeast_strain_3,E05,05,E,452.0,45.20280075073242,30.90000057220459,959.036,259.036,14.380000114440918,98.83000183105467,0.0
Yeast_strain_3,E06,06,E,452.0,45.20280075073242,30.90000057220459,959.036,259.036,13.119999885559082,105.0999984741211,0.0
Yeast_strain_4,E07,07,E,452.0,45.20280075073242,26.900001525878903,969.599,169.599,9.949999809265137,105.16000366210938,0.0
Yeast_strain_4,E08,08,E,452.0,45.20280075073242,26.900001525878903,969.599,169.599,9.65999984741211,107.08000183105467,0.0
Yeast_strain_1,F01,01,F,452.0,45.20280075073242,30.90000057220459,1059.036,259.036,15.670000076293944,91.26000213623048,0.0
Yeast_strain_1,F02,02,F,452.0,45.20280075073242,30.90000057220459,1059.036,259.036,16.530000686645508,77.23999786376953,0.0
Yeast_strain_2,F03,03,F,452.0,45.20280075073242,30.90000057220459,1059.036,259.036,16.709999084472656,81.56999969482422,0.0
Yeast_strain_2,F04,04,F,452.0,45.20280075073242,30.90000057220459,1059.036,259.036,15.880000114440918,93.0199966430664,0.0
Yeast_strain_3,F05,05,F,452.0,45.20280075073242,30.90000057220459,1059.036,259.036,15.18000030517578,86.4000015258789,0.0
Yeast_strain_3,F06,06,F,452.0,45.20280075073242,30.90000057220459,1059.036,259.036,13.56999969482422,95.5199966430664,0.0
Yeast_strain_4,F07,07,F,452.0,45.20280075073242,26.900001525878903,969.599,169.599,10.420000076293944,105.48999786376952,0.0
Yeast_strain_4,F08,08,F,452.0,45.20280075073242,26.900001525878903,969.599,169.599,10.890000343322754,92.88999938964844,0.0
Yeast_strain_1,C01,01,C,453.0,45.30279922485352,30.999999046325684,761.756,261.756,16.18000030517578,100.2699966430664,0.0
Yeast_strain_1,C02,02,C,453.0,45.30279922485352,30.999999046325684,761.756,261.756,15.829999923706056,97.9499969482422,0.0
Yeast_strain_2,C03,03,C,453.0,45.30279922485352,30.999999046325684,761.756,261.756,16.809999465942383,94.8000030517578,0.0
Yeast_strain_2,C04,04,C,453.0,45.30279922485352,30.999999046325684,761.756,261.756,16.479999542236328,102.97000122070312,0.0
Yeast_strain_3,C05,05,C,453.0,45.30279922485352,30.999999046325684,761.756,261.756,14.81999969482422,93.87000274658205,0.0
Yeast_strain_3,C06,06,C,453.0,45.30279922485352,30.999999046325684,761.756,261.756,13.770000457763672,102.54000091552734,0.0
Yeast_strain_4,C07,07,C,453.0,45.30279922485352,27.0,671.359,171.359,9.979999542236328,115.7300033569336,0.0
Yeast_strain_4,C08,08,C,453.0,45.30279922485352,27.0,671.359,171.359,10.1899995803833,114.4499969482422,0.0
Yeast_strain_1,D01,01,D,453.0,45.30279922485352,30.999999046325684,761.756,261.756,15.56999969482422,93.76000213623048,0.0
Yeast_strain_1,D02,02,D,453.0,45.30279922485352,30.999999046325684,761.756,261.756,15.609999656677246,100.98999786376952,0.0
Yeast_strain_2,D03,03,D,453.0,45.30279922485352,30.999999046325684,761.756,261.756,15.5600004196167,97.66999816894533,0.0
Yeast_strain_2,D04,04,D,453.0,45.30279922485352,30.999999046325684,761.756,261.756,16.219999313354492,99.91999816894533,0.0
Yeast_strain_3,D05,05,D,453.0,45.30279922485352,30.999999046325684,761.756,261.756,14.800000190734863,101.19000244140624,0.0
Yeast_strain_3,D06,06,D,453.0,45.30279922485352,30.999999046325684,761.756,261.756,19.530000686645508,1.899999976158142,0.0
Yeast_strain_4,D07,07,D,453.0,45.30279922485352,27.0,971.359,171.359,9.4399995803833,116.52999877929688,0.0
Yeast_strain_4,D08,08,D,453.0,45.30279922485352,27.0,971.359,171.359,9.289999961853027,109.23999786376952,0.0
Yeast_strain_1,E01,01,E,453.0,45.30279922485352,30.999999046325684,961.756,261.756,14.989999771118164,100.73999786376952,0.0
Yeast_strain_1,E02,02,E,453.0,45.30279922485352,30.999999046325684,961.756,261.756,14.43000030517578,103.91999816894533,0.0
Yeast_strain_2,E03,03,E,453.0,45.30279922485352,30.999999046325684,961.756,261.756,15.59000015258789,97.12000274658205,0.0
Yeast_strain_2,E04,04,E,453.0,45.30279922485352,30.999999046325684,961.756,261.756,15.670000076293944,100.8000030517578,0.0
Yeast_strain_3,E05,05,E,453.0,45.30279922485352,30.999999046325684,961.756,261.756,14.390000343322754,100.2699966430664,0.0
Yeast_strain_3,E06,06,E,453.0,45.30279922485352,30.999999046325684,961.756,261.756,13.130000114440918,109.4000015258789,0.0
Yeast_strain_4,E07,07,E,453.0,45.30279922485352,27.0,971.359,171.359,10.020000457763672,106.19000244140624,0.0
Yeast_strain_4,E08,08,E,453.0,45.30279922485352,27.0,971.359,171.359,9.710000038146973,110.66999816894533,0.0
Yeast_strain_1,F01,01,F,453.0,45.30279922485352,30.999999046325684,1061.756,261.756,15.720000267028809,94.20999908447266,0.0
Yeast_strain_1,F02,02,F,453.0,45.30279922485352,30.999999046325684,1061.756,261.756,16.530000686645508,79.02999877929688,0.0
Yeast_strain_2,F03,03,F,453.0,45.30279922485352,30.999999046325684,1061.756,261.756,16.739999771118164,83.47000122070312,0.0
Yeast_strain_2,F04,04,F,453.0,45.30279922485352,30.999999046325684,1061.756,261.756,15.869999885559082,95.94000244140624,0.0
Yeast_strain_3,F05,05,F,453.0,45.30279922485352,30.999999046325684,1061.756,261.756,15.15999984741211,84.30999755859375,0.0
Yeast_strain_3,F06,06,F,453.0,45.30279922485352,30.999999046325684,1061.756,261.756,13.640000343322754,94.95999908447266,0.0
Yeast_strain_4,F07,07,F,453.0,45.30279922485352,27.0,971.359,171.359,10.550000190734863,107.22000122070312,0.0
Yeast_strain_4,F08,08,F,453.0,45.30279922485352,27.0,971.359,171.359,10.920000076293944,94.80999755859376,0.0
Yeast_strain_1,C01,01,C,454.0,45.40280151367188,31.100001335144043,764.477,264.477,16.350000381469727,98.81999969482422,0.0
Yeast_strain_1,C02,02,C,454.0,45.40280151367188,31.100001335144043,764.477,264.477,15.9399995803833,97.62999725341795,0.0
Yeast_strain_2,C03,03,C,454.0,45.40280151367188,31.100001335144043,764.477,264.477,16.8799991607666,103.95999908447266,0.0
Yeast_strain_2,C04,04,C,454.0,45.40280151367188,31.100001335144043,764.477,264.477,16.639999389648438,101.19000244140624,0.0
Yeast_strain_3,C05,05,C,454.0,45.40280151367188,31.100001335144043,764.477,264.477,14.880000114440918,96.48999786376952,0.0
Yeast_strain_3,C06,06,C,454.0,45.40280151367188,31.100001335144043,764.477,264.477,13.90999984741211,104.69000244140624,0.0
Yeast_strain_4,C07,07,C,454.0,45.40280151367188,27.10000228881836,673.279,173.279,10.289999961853027,115.36000061035156,0.0
Yeast_strain_4,C08,08,C,454.0,45.40280151367188,27.10000228881836,673.279,173.279,10.449999809265137,114.27999877929688,0.0
Yeast_strain_1,D01,01,D,454.0,45.40280151367188,31.100001335144043,764.477,264.477,15.65999984741211,93.06999969482422,0.0
Yeast_strain_1,D02,02,D,454.0,45.40280151367188,31.100001335144043,764.477,264.477,15.739999771118164,100.4499969482422,0.0
Yeast_strain_2,D03,03,D,454.0,45.40280151367188,31.100001335144043,764.477,264.477,15.65999984741211,98.75,0.0
Yeast_strain_2,D04,04,D,454.0,45.40280151367188,31.100001335144043,764.477,264.477,16.34000015258789,98.7699966430664,0.0
Yeast_strain_3,D05,05,D,454.0,45.40280151367188,31.100001335144043,764.477,264.477,14.90999984741211,100.41999816894533,0.0
Yeast_strain_3,D06,06,D,454.0,45.40280151367188,31.100001335144043,764.477,264.477,19.489999771118164,2.059999942779541,0.0
Yeast_strain_4,D07,07,D,454.0,45.40280151367188,27.10000228881836,973.279,173.279,9.449999809265137,117.45999908447266,0.0
Yeast_strain_4,D08,08,D,454.0,45.40280151367188,27.10000228881836,973.279,173.279,9.399999618530272,113.87000274658205,0.0
Yeast_strain_1,E01,01,E,454.0,45.40280151367188,31.100001335144043,964.477,264.477,15.06999969482422,100.36000061035156,0.0
Yeast_strain_1,E02,02,E,454.0,45.40280151367188,31.100001335144043,964.477,264.477,14.520000457763672,104.0,0.0
Yeast_strain_2,E03,03,E,454.0,45.40280151367188,31.100001335144043,964.477,264.477,15.6899995803833,96.19000244140624,0.0
Yeast_strain_2,E04,04,E,454.0,45.40280151367188,31.100001335144043,964.477,264.477,15.729999542236328,100.83000183105467,0.0
Yeast_strain_3,E05,05,E,454.0,45.40280151367188,31.100001335144043,964.477,264.477,14.4399995803833,99.80999755859376,0.0
Yeast_strain_3,E06,06,E,454.0,45.40280151367188,31.100001335144043,964.477,264.477,13.25,110.87999725341795,0.0
Yeast_strain_4,E07,07,E,454.0,45.40280151367188,27.10000228881836,973.279,173.279,10.100000381469728,106.2699966430664,0.0
Yeast_strain_4,E08,08,E,454.0,45.40280151367188,27.10000228881836,973.279,173.279,9.729999542236328,110.7699966430664,0.0
Yeast_strain_1,F01,01,F,454.0,45.40280151367188,31.100001335144043,1064.477,264.477,15.75,93.66000366210938,0.0
Yeast_strain_1,F02,02,F,454.0,45.40280151367188,31.100001335144043,1064.477,264.477,16.610000610351562,79.29000091552734,0.0
Yeast_strain_2,F03,03,F,454.0,45.40280151367188,31.100001335144043,1064.477,264.477,16.860000610351562,82.08999633789062,0.0
Yeast_strain_2,F04,04,F,454.0,45.40280151367188,31.100001335144043,1064.477,264.477,15.9399995803833,93.4499969482422,0.0
Yeast_strain_3,F05,05,F,454.0,45.40280151367188,31.100001335144043,1064.477,264.477,15.289999961853027,84.02999877929688,0.0
Yeast_strain_3,F06,06,F,454.0,45.40280151367188,31.100001335144043,1064.477,264.477,13.699999809265137,93.31999969482422,0.0
Yeast_strain_4,F07,07,F,454.0,45.40280151367188,27.10000228881836,973.279,173.279,10.539999961853027,105.95999908447266,0.0
Yeast_strain_4,F08,08,F,454.0,45.40280151367188,27.10000228881836,973.279,173.279,10.93000030517578,97.13999938964844,0.0
Yeast_strain_1,C01,01,C,455.0,45.50279998779297,31.199999809265137,767.357,267.357,16.479999542236328,96.63999938964844,0.0
Yeast_strain_1,C02,02,C,455.0,45.50279998779297,31.199999809265137,767.357,267.357,16.040000915527344,97.0999984741211,0.0
Yeast_strain_2,C03,03,C,455.0,45.50279998779297,31.199999809265137,767.357,267.357,16.950000762939453,103.66000366210938,0.0
Yeast_strain_2,C04,04,C,455.0,45.50279998779297,31.199999809265137,767.357,267.357,16.75,98.87999725341795,0.0
Yeast_strain_3,C05,05,C,455.0,45.50279998779297,31.199999809265137,767.357,267.357,14.890000343322754,95.83999633789062,0.0
Yeast_strain_3,C06,06,C,455.0,45.50279998779297,31.199999809265137,767.357,267.357,13.960000038146973,105.37000274658205,0.0
Yeast_strain_4,C07,07,C,455.0,45.50279998779297,27.200000762939453,675.199,175.199,10.300000190734863,114.33000183105467,0.0
Yeast_strain_4,C08,08,C,455.0,45.50279998779297,27.200000762939453,675.199,175.199,10.460000038146973,113.81999969482422,0.0
Yeast_strain_1,D01,01,D,455.0,45.50279998779297,31.199999809265137,767.357,267.357,15.760000228881836,92.0999984741211,0.0
Yeast_strain_1,D02,02,D,455.0,45.50279998779297,31.199999809265137,767.357,267.357,15.93000030517578,99.12999725341795,0.0
Yeast_strain_2,D03,03,D,455.0,45.50279998779297,31.199999809265137,767.357,267.357,15.729999542236328,107.01000213623048,0.0
Yeast_strain_2,D04,04,D,455.0,45.50279998779297,31.199999809265137,767.357,267.357,16.469999313354492,97.2300033569336,0.0
Yeast_strain_3,D05,05,D,455.0,45.50279998779297,31.199999809265137,767.357,267.357,15.0600004196167,98.08000183105467,0.0
Yeast_strain_3,D06,06,D,455.0,45.50279998779297,31.199999809265137,767.357,267.357,19.36000061035156,2.009999990463257,0.0
Yeast_strain_4,D07,07,D,455.0,45.50279998779297,27.200000762939453,975.199,175.199,9.470000267028809,117.4800033569336,0.0
Yeast_strain_4,D08,08,D,455.0,45.50279998779297,27.200000762939453,975.199,175.199,9.3100004196167,114.1999969482422,0.0
Yeast_strain_1,E01,01,E,455.0,45.50279998779297,31.199999809265137,967.357,267.357,15.109999656677246,100.87000274658205,0.0
Yeast_strain_1,E02,02,E,455.0,45.50279998779297,31.199999809265137,967.357,267.357,14.579999923706056,106.3000030517578,0.0
Yeast_strain_2,E03,03,E,455.0,45.50279998779297,31.199999809265137,967.357,267.357,15.779999732971191,95.83999633789062,0.0
Yeast_strain_2,E04,04,E,455.0,45.50279998779297,31.199999809265137,967.357,267.357,15.760000228881836,101.0999984741211,0.0
Yeast_strain_3,E05,05,E,455.0,45.50279998779297,31.199999809265137,967.357,267.357,14.520000457763672,97.43000030517578,0.0
Yeast_strain_3,E06,06,E,455.0,45.50279998779297,31.199999809265137,967.357,267.357,13.300000190734863,108.86000061035156,0.0
Yeast_strain_4,E07,07,E,455.0,45.50279998779297,27.200000762939453,975.039,175.039,10.149999618530272,107.56999969482422,0.0
Yeast_strain_4,E08,08,E,455.0,45.50279998779297,27.200000762939453,975.039,175.039,9.729999542236328,114.36000061035156,0.0
Yeast_strain_1,F01,01,F,455.0,45.50279998779297,31.199999809265137,1067.357,267.357,15.8100004196167,89.83000183105469,0.0
Yeast_strain_1,F02,02,F,455.0,45.50279998779297,31.199999809265137,1067.357,267.357,16.610000610351562,79.63999938964844,0.0
Yeast_strain_2,F03,03,F,455.0,45.50279998779297,31.199999809265137,1067.357,267.357,16.850000381469727,81.05999755859375,0.0
Yeast_strain_2,F04,04,F,455.0,45.50279998779297,31.199999809265137,1067.357,267.357,15.989999771118164,91.0500030517578,0.0
Yeast_strain_3,F05,05,F,455.0,45.50279998779297,31.199999809265137,1067.357,267.357,15.300000190734863,82.4000015258789,0.0
Yeast_strain_3,F06,06,F,455.0,45.50279998779297,31.199999809265137,1067.357,267.357,13.75,92.12999725341795,0.0
Yeast_strain_4,F07,07,F,455.0,45.50279998779297,27.200000762939453,975.039,175.039,10.59000015258789,105.73999786376952,0.0
Yeast_strain_4,F08,08,F,455.0,45.50279998779297,27.200000762939453,975.039,175.039,10.970000267028809,97.68000030517578,0.0
Yeast_strain_1,C01,01,C,456.0,45.60279846191406,31.29999828338623,770.077,270.077,16.690000534057617,94.02999877929688,0.0
Yeast_strain_1,C02,02,C,456.0,45.60279846191406,31.29999828338623,770.077,270.077,16.25,95.26000213623048,0.0
Yeast_strain_2,C03,03,C,456.0,45.60279846191406,31.29999828338623,770.077,270.077,17.18000030517578,101.9800033569336,0.0
Yeast_strain_2,C04,04,C,456.0,45.60279846191406,31.29999828338623,770.077,270.077,16.979999542236328,101.56999969482422,0.0
Yeast_strain_3,C05,05,C,456.0,45.60279846191406,31.29999828338623,770.077,270.077,15.199999809265137,94.61000061035156,0.0
Yeast_strain_3,C06,06,C,456.0,45.60279846191406,31.29999828338623,770.077,270.077,14.229999542236328,105.41999816894533,0.0
Yeast_strain_4,C07,07,C,456.0,45.60279846191406,27.299999237060547,676.959,176.959,10.359999656677246,113.58000183105467,0.0
Yeast_strain_4,C08,08,C,456.0,45.60279846191406,27.299999237060547,676.959,176.959,10.479999542236328,113.02999877929688,0.0
Yeast_strain_1,D01,01,D,456.0,45.60279846191406,31.29999828338623,770.077,270.077,16.100000381469727,102.81999969482422,0.0
Yeast_strain_1,D02,02,D,456.0,45.60279846191406,31.29999828338623,770.077,270.077,16.200000762939453,97.61000061035156,0.0
Yeast_strain_2,D03,03,D,456.0,45.60279846191406,31.29999828338623,770.077,270.077,15.960000038146973,105.97000122070312,0.0
Yeast_strain_2,D04,04,D,456.0,45.60279846191406,31.29999828338623,770.077,270.077,16.520000457763672,108.58999633789062,0.0
Yeast_strain_3,D05,05,D,456.0,45.60279846191406,31.29999828338623,770.077,270.077,15.350000381469728,96.27999877929688,0.0
Yeast_strain_3,D06,06,D,456.0,45.60279846191406,31.29999828338623,770.077,270.077,19.350000381469727,27.36000061035156,0.0
Yeast_strain_4,D07,07,D,456.0,45.60279846191406,27.299999237060547,976.959,176.959,9.520000457763672,116.8000030517578,0.0
Yeast_strain_4,D08,08,D,456.0,45.60279846191406,27.299999237060547,976.959,176.959,9.390000343322754,114.25,0.0
Yeast_strain_1,E01,01,E,456.0,45.60279846191406,31.29999828338623,970.077,270.077,15.300000190734863,97.43000030517578,0.0
Yeast_strain_1,E02,02,E,456.0,45.60279846191406,31.29999828338623,970.077,270.077,14.68000030517578,104.26000213623048,0.0
Yeast_strain_2,E03,03,E,456.0,45.60279846191406,31.29999828338623,970.077,270.077,15.9399995803833,94.43000030517578,0.0
Yeast_strain_2,E04,04,E,456.0,45.60279846191406,31.29999828338623,970.077,270.077,15.90999984741211,102.2699966430664,0.0
Yeast_strain_3,E05,05,E,456.0,45.60279846191406,31.29999828338623,970.077,270.077,14.640000343322754,96.3000030517578,0.0
Yeast_strain_3,E06,06,E,456.0,45.60279846191406,31.29999828338623,970.077,270.077,13.539999961853027,103.80999755859376,0.0
Yeast_strain_4,E07,07,E,456.0,45.60279846191406,27.299999237060547,976.959,176.959,10.220000267028809,106.16999816894533,0.0
Yeast_strain_4,E08,08,E,456.0,45.60279846191406,27.299999237060547,976.959,176.959,9.8100004196167,113.73999786376952,0.0
Yeast_strain_1,F01,01,F,456.0,45.60279846191406,31.29999828338623,1070.077,270.077,16.0,89.05999755859375,0.0
Yeast_strain_1,F02,02,F,456.0,45.60279846191406,31.29999828338623,1070.077,270.077,16.709999084472656,85.4000015258789,0.0
Yeast_strain_2,F03,03,F,456.0,45.60279846191406,31.29999828338623,1070.077,270.077,16.989999771118164,79.33000183105469,0.0
Yeast_strain_2,F04,04,F,456.0,45.60279846191406,31.29999828338623,1070.077,270.077,16.1299991607666,93.16000366210938,0.0
Yeast_strain_3,F05,05,F,456.0,45.60279846191406,31.29999828338623,1070.077,270.077,15.510000228881836,80.83000183105469,0.0
Yeast_strain_3,F06,06,F,456.0,45.60279846191406,31.29999828338623,1070.077,270.077,14.0,86.73999786376953,0.0
Yeast_strain_4,F07,07,F,456.0,45.60279846191406,27.299999237060547,976.959,176.959,10.68000030517578,104.08999633789062,0.0
Yeast_strain_4,F08,08,F,456.0,45.60279846191406,27.299999237060547,976.959,176.959,11.0600004196167,96.70999908447266,0.0
Yeast_strain_1,C01,01,C,457.0,45.70280075073242,31.40000057220459,772.957,272.957,16.850000381469727,91.58000183105467,0.0
Yeast_strain_1,C02,02,C,457.0,45.70280075073242,31.40000057220459,772.957,272.957,16.229999542236328,106.94000244140624,0.0
Yeast_strain_2,C03,03,C,457.0,45.70280075073242,31.40000057220459,772.957,272.957,17.270000457763672,100.37999725341795,0.0
Yeast_strain_2,C04,04,C,457.0,45.70280075073242,31.40000057220459,772.957,272.957,17.100000381469727,99.4000015258789,0.0
Yeast_strain_3,C05,05,C,457.0,45.70280075073242,31.40000057220459,772.957,272.957,15.199999809265137,92.72000122070312,0.0
Yeast_strain_3,C06,06,C,457.0,45.70280075073242,31.40000057220459,772.957,272.957,14.109999656677246,134.77000427246094,0.0
Yeast_strain_4,C07,07,C,457.0,45.70280075073242,27.400001525878903,678.879,178.879,10.390000343322754,113.54000091552734,0.0
Yeast_strain_4,C08,08,C,457.0,45.70280075073242,27.400001525878903,678.879,178.879,10.550000190734863,112.56999969482422,0.0
Yeast_strain_1,D01,01,D,457.0,45.70280075073242,31.40000057220459,772.957,272.957,16.200000762939453,100.16999816894533,0.0
Yeast_strain_1,D02,02,D,457.0,45.70280075073242,31.40000057220459,772.957,272.957,16.329999923706055,96.9800033569336,0.0
Yeast_strain_2,D03,03,D,457.0,45.70280075073242,31.40000057220459,772.957,272.957,16.139999389648438,104.05999755859376,0.0
Yeast_strain_2,D04,04,D,457.0,45.70280075073242,31.40000057220459,772.957,272.957,16.739999771118164,105.9000015258789,0.0
Yeast_strain_3,D05,05,D,457.0,45.70280075073242,31.40000057220459,772.957,272.957,15.43000030517578,94.23999786376952,0.0
Yeast_strain_3,D06,06,D,457.0,45.70280075073242,31.40000057220459,772.957,272.957,19.270000457763672,66.66000366210938,0.0
Yeast_strain_4,D07,07,D,457.0,45.70280075073242,27.400001525878903,978.879,178.879,9.609999656677246,116.33999633789062,0.0
Yeast_strain_4,D08,08,D,457.0,45.70280075073242,27.400001525878903,978.879,178.879,9.449999809265137,113.97000122070312,0.0
Yeast_strain_1,E01,01,E,457.0,45.70280075073242,31.40000057220459,972.957,272.957,15.460000038146973,95.8499984741211,0.0
Yeast_strain_1,E02,02,E,457.0,45.70280075073242,31.40000057220459,972.957,272.957,14.84000015258789,100.61000061035156,0.0
Yeast_strain_2,E03,03,E,457.0,45.70280075073242,31.40000057220459,972.957,272.957,16.0,93.75,0.0
Yeast_strain_2,E04,04,E,457.0,45.70280075073242,31.40000057220459,972.957,272.957,16.010000228881836,101.80999755859376,0.0
Yeast_strain_3,E05,05,E,457.0,45.70280075073242,31.40000057220459,972.957,272.957,14.710000038146973,95.33000183105467,0.0
Yeast_strain_3,E06,06,E,457.0,45.70280075073242,31.40000057220459,972.957,272.957,13.350000381469728,135.97000122070312,0.0
Yeast_strain_4,E07,07,E,457.0,45.70280075073242,27.400001525878903,978.879,178.879,10.279999732971191,105.30999755859376,0.0
Yeast_strain_4,E08,08,E,457.0,45.70280075073242,27.400001525878903,978.879,178.879,9.869999885559082,113.61000061035156,0.0
Yeast_strain_1,F01,01,F,457.0,45.70280075073242,31.40000057220459,1072.957,272.957,16.149999618530273,86.58000183105469,0.0
Yeast_strain_1,F02,02,F,457.0,45.70280075073242,31.40000057220459,1072.957,272.957,16.899999618530273,79.51000213623047,0.0
Yeast_strain_2,F03,03,F,457.0,45.70280075073242,31.40000057220459,1072.957,272.957,17.209999084472656,77.33999633789062,0.0
Yeast_strain_2,F04,04,F,457.0,45.70280075073242,31.40000057220459,1072.957,272.957,16.219999313354492,98.75,0.0
Yeast_strain_3,F05,05,F,457.0,45.70280075073242,31.40000057220459,1072.957,272.957,15.619999885559082,77.73999786376953,0.0
Yeast_strain_3,F06,06,F,457.0,45.70280075073242,31.40000057220459,1072.957,272.957,13.850000381469728,131.61000061035156,0.0
Yeast_strain_4,F07,07,F,457.0,45.70280075073242,27.400001525878903,978.879,178.879,10.739999771118164,103.19000244140624,0.0
Yeast_strain_4,F08,08,F,457.0,45.70280075073242,27.400001525878903,978.879,178.879,11.149999618530272,96.2300033569336,0.0
Yeast_strain_1,C01,01,C,458.0,45.80279922485352,31.499999046325684,775.837,275.837,16.93000030517578,90.1999969482422,0.0
Yeast_strain_1,C02,02,C,458.0,45.80279922485352,31.499999046325684,775.837,275.837,16.3700008392334,104.37000274658205,0.0
Yeast_strain_2,C03,03,C,458.0,45.80279922485352,31.499999046325684,775.837,275.837,17.299999237060547,98.33999633789062,0.0
Yeast_strain_2,C04,04,C,458.0,45.80279922485352,31.499999046325684,775.837,275.837,17.15999984741211,98.62999725341795,0.0
Yeast_strain_3,C05,05,C,458.0,45.80279922485352,31.499999046325684,775.837,275.837,15.279999732971191,92.0,0.0
Yeast_strain_3,C06,06,C,458.0,45.80279922485352,31.499999046325684,775.837,275.837,13.789999961853027,137.5500030517578,0.0
Yeast_strain_4,C07,07,C,458.0,45.80279922485352,27.5,680.798,180.798,10.279999732971191,112.70999908447266,0.0
Yeast_strain_4,C08,08,C,458.0,45.80279922485352,27.5,680.798,180.798,10.399999618530272,112.2300033569336,0.0
Yeast_strain_1,D01,01,D,458.0,45.80279922485352,31.499999046325684,775.837,275.837,16.219999313354492,100.79000091552734,0.0
Yeast_strain_1,D02,02,D,458.0,45.80279922485352,31.499999046325684,775.837,275.837,16.350000381469727,95.81999969482422,0.0
Yeast_strain_2,D03,03,D,458.0,45.80279922485352,31.499999046325684,775.837,275.837,16.1299991607666,102.36000061035156,0.0
Yeast_strain_2,D04,04,D,458.0,45.80279922485352,31.499999046325684,775.837,275.837,16.700000762939453,106.68000030517578,0.0
Yeast_strain_3,D05,05,D,458.0,45.80279922485352,31.499999046325684,775.837,275.837,15.4399995803833,92.5999984741211,0.0
