Kc_s,mu_max,Yxs,Yxp,Yxco2,F0,mu0,s_f,Ki_p,evaporation_rate_product,Yxo2,O2_flow_rate_in,kla,c_o2_sat,sample_volume,timestamp,m_Glucose,m_Biomass,m_Product,m_CO2,v_Volume,v_Feed_accum,m_CO2_gas,m_product_gas,m_O2_in,m_O2,m_O2_gas,c_Glucose,c_Biomass,c_Product,c_CO2,c_O2,mu_true,qt_O2
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.0,75.0,500.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,84.8,0.0,0.075,0.5,0.0,0.0,0.0848,0.1,0.0
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.030015007503751873,75.00293772658115,501.5025450213687,1.2325062601546197,0.0,1000.027826460161,0.02782646016113095,0.06790501666461374,0.0018498709903696758,0.30015007503751867,84.8013912937605,0.2837333310633423,0.0750008507183966,0.5014885903690876,0.0012324719648225911,0.0,0.08479903163688497,0.09993917007861641,0.0007243356100410381
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.06003001500750375,75.00756335569987,503.0086991014164,2.4642791377881688,0.0,1000.0557365669331,0.055736566933200817,0.13597313871792585,0.0073980031875349374,0.6003001500750371,84.80386060919633,0.5663525498645471,0.07500338292462728,0.502980664685933,0.00246414179498408,0.0,0.08479913419657732,0.09987994782194778,0.0006476209601633531
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.09004502251125562,75.01384742721656,504.51849175603104,3.695345042063196,0.0,1000.0837305717586,0.0837305717587388,0.20420570008126848,0.01664223503325589,0.9004502251125558,84.80717602451068,0.848089283041556,0.07500756700074537,0.50447625167104,0.003695035654615167,0.0,0.08480007566569002,0.09982230251322594,-5.6597936134328286e-5
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.1200600300150075,75.02176088510744,506.0319523235156,4.925730157325075,0.0,1000.1118087268359,0.11180872683611286,0.27260402665032335,0.029580483898707995,1.2006003001500745,84.80797605095802,1.132304725956889,0.07501337373529443,0.5059753798604831,0.004925179479278059,0.0,0.08479849483921245,0.09976620382824322,0.0011258602690865094
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.15007503751875936,75.03127507632156,507.54910996532897,6.155460444383307,0.0,1000.1399712851214,0.13997128512180157,0.34116943632859215,0.04621074541159831,1.5007503751875926,84.81095068304069,1.414308592493625,0.07502077432212889,0.5074780776066354,0.006154598977255054,0.0,0.08479908124666148,0.09971162183640697,0.0006872274972122838
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.18009004502251125,75.04236174947697,509.06999366691366,7.3845616418606985,0.0,1000.1682185003323,0.16821850033267338,0.4099032390648191,0.06653109278723063,1.8009004502251116,84.81455690269658,1.695643610859394,0.07502974035907345,0.5089843730789817,0.0073833196309049135,0.0,0.08480029192476125,0.09965852700151771,-0.0002183597214173716
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.21010505252626313,75.0549930534023,510.59463223860797,8.613059267607197,0.0,1000.1965506269479,0.19655062694827177,0.4788067368941974,0.09053967616371782,2.1010505252626306,84.81425316170142,1.9808510411751596,0.07504024384642796,0.5104942942650169,0.00861136669808381,0.0,0.08479758614298134,0.0996068901822824,0.0018055650499555487
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.240120060030015,75.06914153553082,512.1230543166378,9.840978620175326,0.0,1000.2249679202127,0.22496792021310846,0.5478812239832036,0.11823472194153152,2.4012006003001485,84.81961855622964,2.2603515009041506,0.07505225718532456,0.5120078689712227,0.009838765213627755,0.0,0.08480054115485312,0.09955668263257121,-0.00040478383013609065
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.27013506753376687,75.08478014015313,513.6552883641854,11.068344780354137,0.0,1000.2534706361384,0.2534706361389627,0.6171279866778997,0.1496145321275684,2.701350675337668,84.82041416177518,2.544383629920663,0.07506575317594341,0.5135251248241232,0.011065539990893429,0.0,0.0847989201255471,0.09950787600142859,0.0008077460907692235
0.15,0.3,1.85,0.8215102466751038,0.04519333244521413,0.06288149827861336,0.1,100.0,2.0,0.1,0.01,10.0,748.0,0.0848,NaN,0.3001500750375187,75.10188220653497,515.1913626725317,12.295182612758657,0.0,1000.282059031507,0.28205903150718753,0.6865483035555464,0.18467748368390446,3.0015007503751865,84.82160541526467,2.8279817083851984,0.07508070501559341,0.5150460892714104,0.012291715623354375,0.0,0.0847976874616652,0.09946044233284697,0.0017297786744286947
